id	surface form	morphological parsing	DULAT	POS	gloss	comments
157018	špš	špš/	špš	n.	sun	
157019	mlk	mlk[	/m-l-k/	vb G	to reign	
157019	mlk	mlk(II)/	mlk (II)	n.	kingdom (power and territory)	
# KTU 2.23 10						
157020	rb	rb(II)/	rb (II)	n.	chief	
157020	rb	rb(I)/	rb (I)	adj.	great	
157020	rb	rb/	rb(b)	n.	drizzle	
157021	bˤly	bˤl(II)/y	bʕl (II)	n./DN	Baʿlu/Baal	
# KTU 2.23 11						
157022	x	x				
# KTU 2.23 12						
157023	r	?	?	?	?	
# KTU 2.23 13						
157024	b	b	b	prep.	in	
157025	xšpš	xšpš				DULAT: NOT FOUND
157026	mlk	mlk[	/m-l-k/	vb G	to reign	
157026	mlk	mlk(II)/	mlk (II)	n.	kingdom (power and territory)	
# KTU 2.23 14						
157027	rb	rb(II)/	rb (II)	n.	chief	
157027	rb	rb(I)/	rb (I)	adj.	great	
157027	rb	rb/	rb(b)	n.	drizzle	
157028	bˤly	bˤl(II)/y	bʕl (II)	n./DN	Baʿlu/Baal	
# KTU 2.23 15						
157029	w	w	w	conj.	and	
157030	ank	ank	ảnk	pers. pn.	I	
157031	xxxxxxxb	xxxxxxxb				DULAT: NOT FOUND
# KTU 2.23 16						
157032	arš	arš/	ảrš	DN	a monster (“many-headed”, “whale”)	
157033	ḥy	ḥy(m/	ḥym	n. pl. tant.	life	
157033	ḥy	ḥy(I)/	ḥy (I)	adj.	alive	
157034	l	l(I)	l (I)	prep.	to	
157035	špš	špš/	špš	n.	sun	
# KTU 2.23 17						
157036	mlk	mlk[	/m-l-k/	vb G	to reign	
157036	mlk	mlk(II)/	mlk (II)	n.	kingdom (power and territory)	
157037	rb	rb(II)/	rb (II)	n.	chief	
157037	rb	rb(I)/	rb (I)	adj.	great	
157037	rb	rb/	rb(b)	n.	drizzle	
157038	bˤly	bˤl(II)/y	bʕl (II)	n./DN	Baʿlu/Baal	
157039	p	p(I)	p (I)	conj. functor	and	
157039	p	p(III)/	p (III)	n. m.	mouth	
157039	p	p(II)	p (II)	adv.	here	
157040	l	l(I)	l (I)	prep.	to	
157040	l	l(III)	l (III)	functor	certainly	
# KTU 2.23 18						
157041	ḥy	ḥy(m/	ḥym	n. pl. tant.	life	
157041	ḥy	ḥy(I)/	ḥy (I)	adj.	alive	
157042	npš	npš(I)/	npš (I)	n.	throat	
157043	arš	arš/	ảrš	DN	a monster (“many-headed”, “whale”)	
# KTU 2.23 19						
157044	l	l(I)	l (I)	prep.	to	
157045	pn	pn(m/	pnm	n. m. pl. tant.	in front	
157046	bˤl	bˤl(II)/	bʕl (II)	DN	Baʿlu/Baal	
157047	ṣpn	ṣpn/	ṣpn	TN/DN	Ṣapānu/Zaphon/the mountain dwelling of bʕl deified	
157048	bˤly	bˤl(II)/y	bʕl (II)	n./DN	Baʿlu/Baal	
# KTU 2.23 20						
157049	w	w	w	conj.	and	
157050	urk	urk/	ủrk	n.	length	
157051	ym	ym(I)/	ym (I)	n.	day	
157051	ym	ym(II)/	ym (II)	n.	sea	
157052	bˤly	bˤl(II)/y	bʕl (II)	n./DN	Baʿlu/Baal	
# KTU 2.23 21						
157053	l	l(I)	l (I)	prep.	to	
157054	pn	pn(m/	pnm	n. m. pl. tant.	in front	
157055	amn	amn(III)/	ảmn (III)	adj.	faithful	
157056	w	w	w	conj.	and	
157057	l	l(I)	l (I)	prep.	to	
157058	pn	pn(m/	pnm	n. m. pl. tant.	in front	
# KTU 2.23 22						
157059	il	il(I)/	ỉl (I)	n.	god	
157060	mṣrm	mṣrm/	mṣrm	TN	Egypt	
157060	mṣrm	mṣr/+m(I)	mṣr	n.	sob	
157061	dt	d	d	det. or rel. functor	the one(s) of	
157062	tġrn	nġr[n	/n-ġ-r/	vb G	to protect	
# KTU 2.23 23						
157063	npš	npš(I)/	npš (I)	n.	throat	
157064	špš	špš/	špš	n.	sun	
157065	mlk	mlk[	/m-l-k/	vb G	to reign	
157065	mlk	mlk(II)/	mlk (II)	n.	kingdom (power and territory)	
# KTU 2.23 24						
157066	rb	rb(II)/	rb (II)	n.	chief	
157066	rb	rb(I)/	rb (I)	adj.	great	
157066	rb	rb/	rb(b)	n.	drizzle	
157067	bˤly	bˤl(II)/y	bʕl (II)	n./DN	Baʿlu/Baal	
# KTU 2.23 25						
157068	b	b	b	prep.	in	
157069	x	x				
# KTU 2.23 26						
157070	ˤbx	ˤbx				DULAT: NOT FOUND
# KTU 2.23 27						
157071	ˤxx	ˤxx				DULAT: NOT FOUND
# KTU 2.23 28						
157072	mš	mš				DULAT: NOT FOUND
# KTU 2.23 29						
157073	xtm	xtm				DULAT: NOT FOUND
# KTU 2.23 30						
157074	pm	p(I)+m(I)	p (I)	conj. functor	and	
157074	pm	p(III)/+m(I)	p (III)	n.	mouth	
157074	pm	p(II)+m(I)	p (II)	adv.	here	
# KTU 2.23 31						
157075	bˤlš	bˤlš				DULAT: NOT FOUND
# KTU 2.23 32						
157076	ap	ap(I)	ảp (I)	adv./conj.	also	
157076	ap	ap(II)/	ảp (II)	n. m.	nose	
157077	xnpšn	xnpšn				DULAT: NOT FOUND
# KTU 2.23 33						
157078	mlk	mlk[	/m-l-k/	vb G	to reign	
157078	mlk	mlk(II)/	mlk (II)	n.	kingdom (power and territory)	
# KTU 2.23 34						
157079	yšlmxm	yšlmxm				DULAT: NOT FOUND
# KTU 2.23 35						
157080	ˤbx	ˤbx				DULAT: NOT FOUND
# KTU 2.23 36						
157081	x	x				
# KTU 2.23 37						
157082	xxxlx	xxxlx				DULAT: NOT FOUND
