id	surface form	morphological parsing	DULAT	POS	gloss	comments
# KTU 1.86 22						
150764	trgm	!t!rgm[	/r-g-m/	vb	to say	
150765	b	b	b	prep.	in	
150766	ydk	yd(I)/+k	yd (I)	n. f.	hand	
150766	ydk	yd(I)/+k=	yd (I)	n. f.	hand	
150766	ydk	yd(II)/+k	yd (II)	n. m.	love	
150766	ydk	yd(II)/+k=	yd (II)	n. m.	love	
150766	ydk	!y!dk[:pass	d-k(-k)/	vb Gpass	to be pounded	
150766	ydk	!y=!dk[:pass	d-k(-k)/	vb Gpass	to be pounded	
150767	yxx	yxx				DULAT: NOT FOUND
# KTU 1.86 23						
150768	mˤbd	mˤbd/	mʕbd	n.	labour	
150769	ḫrmṯt	ḫrmṯt/	ḫrmṯt	n.	sickle	
# KTU 1.86 24						
150770	w	w	w	conj.	and	
150771	kśt	kst/	kst	n.	Gewand	Based on DULAT reconstruction.
150771	kśt	kt	kśt	→	?	
150772	šqym	šqy/m	šqy	n.	cupbearer	
150772	šqym	šq/	šq	n.	thigh	
# KTU 1.86 25						
150773	bn	bn(I)/	bn (I)	n.	son	
150773	bn	bn(II)	bn (II)	prep.	between	
150773	bn	bn[	/b-n/	vb G	to understand	
150774	šqym	šqy/m	šqy	n.	cupbearer	
150774	šqym	šq/	šq	n.	thigh	
150775	xx	xx				
# KTU 1.86 26						
150776	kbdt	kbd(I)/t=	kbd (I)	n.	liver	
150777	bnš	bnš/	bnš	n.	man	
# KTU 1.86 27						
150778	šinm	šin/m	šỉn	n. du.	shoe	
150779	nxbxxxx	nxbxxxx				DULAT: NOT FOUND
# KTU 1.86 28						
150780	b	b	b	prep.	in	
150781	ḥlm	ḥlm(I)/	ḥlm (I)	n.	dream	
150782	aṯyxxxxxnpx	aṯyxxxxxnpx				DULAT: NOT FOUND
# KTU 1.86 29						
150783	pn	pn(m/	pnm	n. pl. tant.	face	
150784	nˤmxyxxx	nˤmxyxxx				DULAT: NOT FOUND
# KTU 1.86 30						
150785	bnšm	bnš/m	bnš	n.	man	
150786	ˤṯtr	ˤṯtr/	ʕṯtr	DN	ʿAṯtar	
150787	xxxxp	xxxxp				DULAT: NOT FOUND
150788	ṯt	ṯn(I)/	ṯn (I)	num.	two	
# KTU 1.86 31						
150789	šˤrm	šˤr(m/m	šʕrm	n. pl. tant.	barley	
150790	bxḥxxxxṯar	bxḥxxxxṯar				DULAT: NOT FOUND
# KTU 1.86 32						
150791	w	w	w	conj.	and	
150792	bx	bx				DULAT: NOT FOUND
150793	xxxxxxxxxšmx	xxxxxxxxxšmx				DULAT: NOT FOUND
# KTU 1.86 33						
150794	bm	b	b	prep.	in	
# KTU 1.86 34						
150795	x	x				
