id	surface form	morphological parsing	DULAT	POS	gloss	comments
143499	trm	tr(I)/m	tr (I)	n.	pole	
143499	trm	trmt/	trmt	n.	offering	
143500	tnqth	tnqt(II)/+h	tnqt (II)	n.	lactation	
# KTU 1.16 II:27						
143501	km	k(III)	k (III)	functor	when	
143501	km	k(I)	k (I)	prep.	like	
143501	km	k(IV)	k (IV)	adv.	thus	
143501	km	km	km	prep./conj./adv.		
143501	km	+km, +km=	-km			
143502	nkyt	nkyt/	nkyt	n.	beaten	
143503	ṯġr	ṯġr(II)/	ṯġr (II)	n.	gatekeeper	
143503	ṯġr	ṯġr(I)/	ṯġr (I)	n.	gate	
143504	xxxx	xxxx				
# KTU 1.16 II:28						
143505	km	k(III)	k (III)	functor	when	
143505	km	k(I)	k (I)	prep.	like	
143505	km	k(IV)	k (IV)	adv.	thus	
143505	km	km	km	prep./conj./adv.		
143505	km	+km, +km=	-km			
143506	škllt	škllt/	škllt	n.	emaciated	
143507	xxxx	xxxx				
# KTU 1.16 II:29						
143508	ˤrym	ˤry/+m(I)	ʕry	TN	ʿry	
143509	l	l(I)	l (I)	prep.	to	
143509	l	l(III)	l (III)	functor	certainly	
143510	blxxxx	blxxxx				DULAT: NOT FOUND
# KTU 1.16 II:30						
143511	tḥbln	tḥbln				DULAT: NOT FOUND
143512	tˤny	!t!ˤny(I)[	/ʕ-n-y/ (I)	vb G	to answer	
143513	txxxx	txxxx				DULAT: NOT FOUND
# KTU 1.16 II:31						
143514	l	l(I)	l (I)	prep.	to	
143514	l	l(III)	l (III)	functor	certainly	
143515	bl	bl(I)	bl (I)	adv. or emph. functor	no	
143515	bl	bl(II)	bl (II)	prep.	without	
143515	bl	bl(III)/	bl (III)	n. m.	blended beer	
143516	sk	sk(I)/	sk (I)	n.	coverlet	
143517	wxxxxxh	wxxxxxh				DULAT: NOT FOUND
# KTU 1.16 II:32						
143518	ybmh	ybm/h	ybm	n.	brother-in-law	
143519	šbˤ	šbˤ(I)/	šbʕ (I)	n. num.	seven	
143520	xxxx	xxxx				
# KTU 1.16 II:33						
143521	ġzr	ġzr/	ġzr	n.	lad	
143522	ilḥu	ilḥu/	ỉlḥủ	PN	ỉlḥủ	
143523	tbk	!t!bk(y[	/b-k-y/	vb G	to weep	
143524	ql	ql[	/q-l/	vb G	to fall (down)	
143524	ql	ql(I)/	ql (I)	n.	voice	
# KTU 1.16 II:34						
143525	trm	!t!rm[	/r-m/	vb G	to go up	
143525	trm	tr(I)/m	tr (I)	n.	pole	
143525	trm	trmt/	trmt	n.	offering	
143526	tṣr	nṣr[	/n-ṣ-r/	vb G	to sob	
143526	tṣr	!t!ṣr[	/ṣ-r(-r)/	vb G	to besiege	
143527	trm	!t!rm[	/r-m/	vb G	to go up	
143527	trm	tr(I)/m	tr (I)	n.	pole	
143527	trm	trmt/	trmt	n.	offering	
143528	tnqt	tnqt(II)/	tnqt (II)	n.	lactation	
# KTU 1.16 II:35						
143529	tbky	!t!bky[	/b-k-y/	vb G	to weep	
143530	w	w	w	conj.	and	
143531	tšnn	!t!šnn[:d	/š-n-n/	vb G/D	to grind teeth	
143532	ttn	ytn[	/y-t-n/	vb G	to give	
# KTU 1.16 II:36						
143533	gh	ytn[	/y-t-n/	vb	to give	
143533	gh	g/+h	g	n.	(loud) voice	
143534	bky	bky[	/b-k-y/	vb G	to weep	
143535	b	b	b	prep.	in	
143536	ḥyk	ḥy(m/+k	ḥym	n. pl. tant.	life	
143537	abn	ab/+n	ảb	n.	father	
143537	abn	abn/	ảbn	n.	stone	
143537	abn	!a!bn[	/b-n/	vb G	to understand	
# KTU 1.16 II:37						
143538	nšmḫ	!n!šmḫ[	/š-m-ḫ/	vb G	to be glad	
143539	bl	bl(I)	bl (I)	adv. or emph. functor	no	
143539	bl	bl(II)	bl (II)	prep.	without	
143539	bl	bl(III)/	bl (III)	n. m.	blended beer	
143540	mtk	mt(II)/+k	mt (II)	n.	death	
143541	ngln	!n!gl[n	/g-l/	vb G	to rejoice	
# KTU 1.16 II:38						
143542	k	+k	-k (I)			
143542	k	~k	-k (II)			
143542	k	k(III)	k (III)	Subordinating or completive functor	when	
143542	k	k(I)	k (I)	prep.	like	
143542	k	k(II)	k (II)	emph. functor	yes	
143543	klb	klb(I)/	klb (I)	n.	dog	
143544	b	b	b	prep.	in	
143545	btk	bt(II)/+k	bt (II)	n.	house	
143546	nˤtq	!n!](n]ˤtq[	/ʕ-t-q/	vb N	to pass	
# KTU 1.16 II:39						
143547	k	+k	-k (I)			
143547	k	~k	-k (II)			
143547	k	k(III)	k (III)	Subordinating or completive functor	when	
143547	k	k(I)	k (I)	prep.	like	
143547	k	k(II)	k (II)	emph. functor	yes	
143548	inr	inr/	ỉnr	n.	dog	
143549	ap	ap(I)	ảp (I)	adv./conj.	also	
143549	ap	ap(II)/	ảp (II)	n. m.	nose	
143550	ḫštk	ḫšt/+k	ḫšt	n.	sepulchre	
# KTU 1.16 II:40						
143551	ap	ap(I)	ảp (I)	adv./conj.	also	
143551	ap	ap(II)/	ảp (II)	n. m.	nose	
143552	ab	ab/	ảb	n.	father	
143553	k	+k	-k (I)			
143553	k	~k	-k (II)			
143553	k	k(III)	k (III)	Subordinating or completive functor	when	
143553	k	k(I)	k (I)	prep.	like	
143553	k	k(II)	k (II)	emph. functor	yes	
143554	mtm	mt(II)/~m	mt (II)	n.	death	
143554	mtm	mt[~m	/m-t/	vb G	to die	
143554	mtm	mt(I)/m	mt (I)	n.	dead person	
143555	tmtn	!t!mt[n	/m-t/	vb G	to die	
# KTU 1.16 II:41						
143556	u	u	ủ	conj.	or	
143557	ḫštk	ḫšt/+k	ḫšt	n.	sepulchre	
143558	lbky	lb/+y	lb	n.	heart	
143559	ˤtq	ˤtq/	ʕtq	adj.	perennial	
# KTU 1.16 II:42						
143560	bd	b	b	prep.	in	
143561	ṯt	ṯn(I)/	ṯn (I)	num.	two	
143562	ab	ab/	ảb	n.	father	
143563	ṣrry	ṣrry/	ṣrry	adj.	height(s)	
# KTU 1.16 II:43						
143564	u	u	ủ	conj.	or	
143565	ilm	il(I)/m	ỉl (I)	n.	god	
143566	tmtn	!t!mt[n	/m-t/	vb G	to die	
143567	špḥ	špḥ/	špḥ	n.	family	
# KTU 1.16 II:44						
143568	lṯpn	lṯpn				DULAT: NOT FOUND
143569	l	l(I)	l (I)	prep.	to	
143569	l	l(II)	l (II)	adv.	no	
143569	l	l(III)	l (III)	functor	certainly	
143570	yḥ	!y!ḥ(w(I)[	/ḥ-w/y-y/ (I)	vb G	to live	
143571	tbkyk	!t!bky[k	/b-k-y/	vb G	to weep	
# KTU 1.16 II:45						
143572	ab	ab/	ảb	n.	father	
143573	ġr	ġr(I)/	ġr (I)	n.	mountain	
143573	ġr	ġr(III)/	ġr (III)	n.	skin	
143574	bˤl	bˤl(II)/	bʕl (II)	DN	Baʿlu/Baal	
143575	ṣpn	ṣpn/	ṣpn	TN/DN	Ṣapānu/Zaphon/the mountain dwelling of bʕl deified	
143576	ḥlm	ḥlm(I)/	ḥlm (I)	n.	dream	
# KTU 1.16 II:46						
143577	qdš	qdš(I)/	qdš (I)	adj.	holy	
143577	qdš	qdš(II)/	qdš (II)	n.	sanctuary	
143578	nny	ˤl(I)+ny	ʕl (I)	prep.	upon	
143578	nny	grš[+y	/g-r-š/	vb	to eject	
143578	nny	nny/	nny	TN	nny	
143579	ḥlm	ḥlm(I)/	ḥlm (I)	n.	dream	
143580	adr	adr(I)/	ảdr (I)	adj. or n.	wonderful	
# KTU 1.16 II:47						
143581	ḥl	ḥl(I)/	ḥl (I)	n.	strength	
143581	ḥl	ḥl(II)/	ḥl (II)	adj.	desacralised	
143582	rḥb	rḥb(I)/	rḥb (I)	adj.	wide	
143583	mknpt	mknpt/	mknpt	n.	span	
# KTU 1.16 II:48						
143584	ap	ap(I)	ảp (I)	adv./conj.	also	
143584	ap	ap(II)/	ảp (II)	n. m.	nose	
143585	krt	krt/	krt	PN	krt	
143586	bnm	b	b	prep.	in	
143586	bnm	bn(I)/m	bn (I)	n.	son	
143587	il	il(I)/	ỉl (I)	n.	god	
# KTU 1.16 II:49						
143588	špḥ	špḥ/	špḥ	n.	family	
143589	lṭpn	lṭpn/	lṭpn	adj.	Benevolent	
143590	w	w	w	conj.	and	
143591	qdš	qdš(I)/	qdš (I)	adj.	holy	
143591	qdš	qdš(II)/	qdš (II)	n.	sanctuary	
# KTU 1.16 II:50						
143592	bkm	b	b	prep.	in	
143592	bkm	bky[	/b-k-y/	vb G	to weep	
143592	bkm	bkm	bkm	adv.	next	
143593	tˤrb	!t!ˤrb(I)[	/ʕ-r-b/ (I)	vb G	to enter	
143594	ˤl	ˤl(I)	ʕl (I)	prep.	upon	
143595	abh	ab/+h	ảb	n.	father	
# KTU 1.16 II:51						
143596	tˤrb	!t!ˤrb(I)[	/ʕ-r-b/ (I)	vb G	to enter	
143597	ḥdr	ḥdr/	ḥdr	n.	room	
143598	xxxx	xxxx				
# KTU 1.16 II:52						
143599	b	b	b	prep.	in	
143600	ṯtm	ṯn(I)/	ṯn (I)	num.	two	
143601	txxxxxx	txxxxxx				DULAT: NOT FOUND
# KTU 1.16 II:53						
143602	šknt	škn[t	/š-k-n/	vb G	to be placed	
143603	dxxxxxx	dxxxxxx				DULAT: NOT FOUND
# KTU 1.16 II:54						
143604	bkym	bky[m	/b-k-y/	vb G	to weep	
143605	xxxxxxx	xxxxxxx				
# KTU 1.16 II:55						
143606	ġr	ġr(I)/	ġr (I)	n.	mountain	
143606	ġr	ġr(III)/	ġr (III)	n.	skin	
143607	yib	yib				DULAT: NOT FOUND
143608	xxxxx	xxxxx				
# KTU 1.16 II:56						
143609	ydm	yd(I)/m	yd (I)	n. du.	hand	
143610	xxxxxxxx	xxxxxxxx				
# KTU 1.16 II:57						
143611	apn	ap(I)+n	ảp (I)	adv./conj.	also	
143611	apn	apn(II)	ảpn (II)	adv. functor	and in addition	
143612	xxxxxxxx	xxxxxxxx				
# KTU 1.16 II:58						
143613	ttbˤxxxxxxx	ttbˤxxxxxxx				DULAT: NOT FOUND
# KTU 1.16 II:59						
143614	xxtxxxxxxx	xxtxxxxxxx				DULAT: NOT FOUND
# KTU 1.16 II:60						
143615	xxṣxxxxxxx	xxṣxxxxxxx				DULAT: NOT FOUND
# KTU 1.16 III:1						
143616	yṣq	!y!(yṣq[	/y-ṣ-q/	vb G	to pour (out)	
143617	šmn	šmn(I)/	šmn (I)	n.	oil	
143618	b	b	b	prep.	in	
143619	ṣˤ	ṣˤ(I)/	ṣʕ (I)	n.	plate / wide bowl / platter	
143620	w	w	w	conj.	and	
143621	y	+y, [y	-y (I)	prep. functor	my	
143621	y	~y	-y (II)	prep. functor	indeed	
143621	y	y	y	prep. functor	oh!	
# KTU 1.16 III:2						
143622	ˤn	ˤn(I)/	ʕn (I)	n.	eye	
143622	ˤn	ˤn[	/ʕ-n/	vb G	to see	
143622	ˤn	ˤn(II)/	ʕn (II)	n.	furrow	
143623	tr	tr[	/t-r/	vb G	to scour	
143623	tr	tr(II)/	tr (II)	n.	turtledove	
143624	arṣ	arṣ/	ảrṣ	n.	earth	
143625	w	w	w	conj.	and	
143626	šmm	šm(m(I)/m	šmm (I)	n. pl. tant.	heavens	
# KTU 1.16 III:3						
143627	sb	sbb[	/s:ś-b-b/	vb G	to turn round	
143628	l	l(I)	l (I)	prep.	to	
143628	l	l(III)	l (III)	functor	certainly	
143629	qṣm	qṣ/	qṣ	n.	end	
143629	qṣm	qṣm/	qṣm	n.	grasshopper(s)	
143630	arṣ	arṣ/	ảrṣ	n.	earth	
# KTU 1.16 III:4						
143631	l	l(I)	l (I)	prep.	to	
143631	l	l(III)	l (III)	functor	certainly	
143632	ksm	ksm/	ksm	n.	part	
143633	mhyt	mhyt/	mhyt	n.	meadow	
143634	ˤn	ˤn(I)/	ʕn (I)	n.	eye	
143634	ˤn	ˤn[	/ʕ-n/	vb G	to see	
143634	ˤn	ˤn(II)/	ʕn (II)	n.	furrow	
# KTU 1.16 III:5						
143635	l	l(I)	l (I)	prep.	to	
143636	arṣ	arṣ/	ảrṣ	n.	earth	
143637	mṭr	mṭr/	mṭr	n.	rain	
143638	bˤl	bˤl(II)/	bʕl (II)	n./DN	Baʿlu/Baal	
143638	bˤl	bˤl[/	/b-ʕ-l/	vb G	to make	
# KTU 1.16 III:6						
143639	w	w	w	conj.	and	
143640	lšd	lšd				DULAT: NOT FOUND
143641	mṭr	mṭr/	mṭr	n.	rain	
143642	ˤly	ˤly[	/ʕ-l-y/	vb G	to go up	
# KTU 1.16 III:7						
143643	nˤm	nˤm(I)/	nʕm (I)	adj.	handsome	
143643	nˤm	nˤm(II)/	nʕm (II)	n.	grace	
143644	l	l(I)	l (I)	prep.	to	
143645	arṣ	arṣ/	ảrṣ	n.	earth	
143646	mṭr	mṭr/	mṭr	n.	rain	
143647	bˤl	bˤl(II)/	bʕl (II)	n./DN	Baʿlu/Baal	
143647	bˤl	bˤl(I)/	bʕl (I)	n.	labourer	
143647	bˤl	bˤl[	/b-ʕ-l/	vb G	to make	
# KTU 1.16 III:8						
143648	w	w	w	conj.	and	
143649	lšd	lšd				DULAT: NOT FOUND
143650	mṭr	mṭr/	mṭr	n.	rain	
143651	ˤly	ˤly[	/ʕ-l-y/	vb G	to go up	
# KTU 1.16 III:9						
143652	nˤm	nˤm(I)/	nʕm (I)	adj.	handsome	
143652	nˤm	nˤm(II)/	nʕm (II)	n.	grace	
143653	l	l(I)	l (I)	prep.	to	
143653	l	l(III)	l (III)	functor	certainly	
143654	hṭt	hṭt				DULAT: NOT FOUND
143655	bˤn	bˤn				DULAT: NOT FOUND
# KTU 1.16 III:10						
143656	bm	b	b	prep.	in	
143657	nrt	nrt(I)/	nrt (I)	n.	lantern	
143657	nrt	nrt(II)/	nrt (II)	n.	ploughed land	
143658	k	+k	-k (I)			
143658	k	~k	-k (II)			
143658	k	k(III)	k (III)	Subordinating or completive functor	when	
143658	k	k(I)	k (I)	prep.	like	
143658	k	k(II)	k (II)	emph. functor	yes	
143659	smm	smm/	smm	n.	perfume	
# KTU 1.16 III:11						
143660	ˤl	ˤl(I)	ʕl (I)	prep.	upon	
143661	tlm	tlm/	tlm	n.	furrow	
143662	k	+k	-k (I)			
143662	k	~k	-k (II)			
143662	k	k(III)	k (III)	Subordinating or completive functor	when	
143662	k	k(I)	k (I)	prep.	like	
143662	k	k(II)	k (II)	emph. functor	yes	
143663	ˤṭrṭrt	ˤṭrṭrt/	ʕṭrṭrt	n.	diadem	
# KTU 1.16 III:12						
143664	nšu	nš(ʔ&u[	/n-š-ʔ/	vb G	to raise	
143665	riš	riš(I)/	rỉš (I)	n.	head	
143666	ḥrṯm	ḥrṯ/m	ḥrṯ	n.	ploughman	
143666	ḥrṯm	ḥrṯ[m	/ḥ-r-ṯ/	vb G	to plough	
# KTU 1.16 III:13						
143667	l	l(I)	l (I)	prep.	to	
143668	ẓr	ẓr(I)/	ẓr (I)	n. m.	upon	
143669	ˤbd	ˤbd(I)/	ʕbd (I)	n.	servant	
143670	dgn	dgn(I)/	dgn (I)	n.	grain	
143671	klym	kly[+m(I)	/k-l-y/	vb	to finish	
# KTU 1.16 III:14						
143672	lḥm	lḥm(I)[	/l-ḥ-m/ (I)	vb G	to eat	
143672	lḥm	lḥm/	lḥm	n.	grain	
143672	lḥm	lḥ(I)/m	lḥ (I)	n. du.	cheek	
143673	b	b	b	prep.	in	
143674	ˤdnhm	ˤdn(II)/+hm	ʕdn (II)	n.	store	
143675	kly	kly[	/k-l-y/	vb G	to finish	
# KTU 1.16 III:15						
143676	yn	yn/	yn	n.	wine	
143677	b	b	b	prep.	in	
143678	ḥmthm	ḥmt(II)/+hm	ḥmt (II)	n.	wineskin	
143679	kly	kly[	/k-l-y/	vb G	to finish	
# KTU 1.16 III:16						
143680	šmn	šmn(I)/	šmn (I)	n.	oil	
143681	b	b	b	prep.	in	
143682	qbˤthm	qbˤt/+hm	qbʕt	n.	goblet	
# KTU 1.16 III:17						
143683	bt	bt(II)/	bt (II)	n.	house	
143683	bt	bt(I)/	bt (I)	n.	daughter	
143684	krt	krt/	krt	PN	krt	
143685	txxxx	txxxx				DULAT: NOT FOUND
# KTU 1.16 IV:1						
143686	il	il(I)/	ỉl (I)	n.	god	
143687	šmˤ	šmˤ[	/š-m-ʕ/	vb G	to hear	
143687	šmˤ	šmˤ/	šmʕ	n.	auditor	
143688	amrk	amr(I)/	ảmr (I)	n.	order	
143689	xxxx	xxxx				
# KTU 1.16 IV:2						
143690	k	+k	-k (I)			
143690	k	~k	-k (II)			
143690	k	k(III)	k (III)	Subordinating or completive functor	when	
143690	k	k(I)	k (I)	prep.	like	
143690	k	k(II)	k (II)	emph. functor	yes	
143691	il	il(I)/	ỉl (I)	n.	god	
143692	ḥkmt	ḥkmt/	ḥkmt	n.	wisdom	
143693	k	+k	-k (I)			
143693	k	~k	-k (II)			
143693	k	k(III)	k (III)	Subordinating or completive functor	when	
143693	k	k(I)	k (I)	prep.	like	
143693	k	k(II)	k (II)	emph. functor	yes	
143694	ṯr	ṯr(I)/	ṯr (I)	n.	bull	
143695	lṭpn	lṭpn/	lṭpn	adj.	Benevolent	
# KTU 1.16 IV:3						
143696	ṣḥ	ṣḥ[	/ṣ-ḥ/	vb G	to exclaim	
143697	ngr	ngr/	ngr	n.	herald	
143698	il	il(I)/	ỉl (I)	n.	god	
143699	ilš	ilš(I)/	ỉlš (I)	DN	ỉlš (I)	
143700	ilš	ilš(I)/	ỉlš (I)	DN	ỉlš (I)	
# KTU 1.16 IV:4						
143701	w	w	w	conj.	and	
143702	aṯth	aṯt/+h	ảṯt	n.	woman	
143703	ngrt	ngr/t	ngr	n. f.	herald	
143703	ngrt	ngrt/	ngrt	n.	herald	
143704	ilht	il(t(I)/&ht	ỉlt (I)	n.	goddess	
# KTU 1.16 IV:5						
143705	k	+k	-k (I)			
143705	k	~k	-k (II)			
143705	k	k(III)	k (III)	Subordinating or completive functor	when	
143705	k	k(I)	k (I)	prep.	like	
143705	k	k(II)	k (II)	emph. functor	yes	
143706	ḥṣ	ḥṣ/	ḥṣ	n.	gravel	
143707	k	+k	-k (I)			
143707	k	~k	-k (II)			
143707	k	k(III)	k (III)	Subordinating or completive functor	when	
143707	k	k(I)	k (I)	prep.	like	
143707	k	k(II)	k (II)	emph. functor	yes	
143708	mˤr	mˤr(I)	mʕr (I)	?	excitado	
143709	xxxlx	xxxlx				DULAT: NOT FOUND
# KTU 1.16 IV:6						
143710	yṣḥ	!y!ṣḥ[	/ṣ-ḥ/	vb G	to exclaim	
143711	ngr	ngr/	ngr	n.	herald	
143712	il	il(I)/	ỉl (I)	n.	god	
143713	ilš	ilš(I)/	ỉlš (I)	DN	ỉlš (I)	
# KTU 1.16 IV:7						
143714	ilš	ilš(I)/	ỉlš (I)	DN	ỉlš (I)	
143715	ngr	ngr/	ngr	n.	herald	
143716	bt	bt(II)/	bt (II)	n.	house	
143716	bt	bt(I)/	bt (I)	n.	daughter	
143717	bˤl	bˤl(II)/	bʕl (II)	DN	Baʿlu/Baal	
# KTU 1.16 IV:8						
143718	w	w	w	conj.	and	
143719	aṯth	aṯt/+h	ảṯt	n.	woman	
143720	ngrt	ngr/t	ngr	n. f.	herald	
143720	ngrt	ngrt/	ngrt	n.	herald	
143721	ilht	il(t(I)/&ht	ỉlt (I)	n.	goddess	
# KTU 1.16 IV:9						
143722	k	+k	-k (I)			
143722	k	~k	-k (II)			
143722	k	k(III)	k (III)	Subordinating or completive functor	when	
143722	k	k(I)	k (I)	prep.	like	
143722	k	k(II)	k (II)	emph. functor	yes	
143723	yˤn	!y!ˤn(y(I)[	/ʕ-n-y/ (I)	vb G	to answer	
143723	yˤn	!y!ˤn[:d	/ʕ-n/	vb G/D	to see	
143723	yˤn	!y!ˤn(w[:pass	/ʕ-n-w/	vb G/Dpass	to be / remain depressed	
143724	lṭpn	lṭpn/	lṭpn	adj.	Benevolent	
143725	il	il(I)/	ỉl (I)	n.	god	
143726	d	d	d	det. or rel. functor	the one(s) of	
143727	pid	pid/	pỉd	n.	heart	
# KTU 1.16 IV:10						
143728	šmˤ	šmˤ[	/š-m-ʕ/	vb G	to hear	
143728	šmˤ	šmˤ/	šmʕ	n.	auditor	
143729	l	l(IV)	l (IV)	interj.	oh!	
143730	ngr	ngr/	ngr	n.	herald	
143731	il	il(I)/	ỉl (I)	n.	god	
143732	ilš	ilš(I)/	ỉlš (I)	DN	ỉlš (I)	
# KTU 1.16 IV:11						
143733	ilš	ilš(I)/	ỉlš (I)	DN	ỉlš (I)	
143734	ngr	ngr/	ngr	n.	herald	
143735	bt	bt(II)/	bt (II)	n.	house	
143735	bt	bt(I)/	bt (I)	n.	daughter	
143736	bˤl	bˤl(II)/	bʕl (II)	DN	Baʿlu/Baal	
# KTU 1.16 IV:12						
143737	w	w	w	conj.	and	
143738	aṯtk	aṯt/+k	ảṯt	n.	woman	
143739	ngrt	ngr/t	ngr	n. f.	herald	
143739	ngrt	ngrt/	ngrt	n.	herald	
143740	ilht	il(t(I)/&ht	ỉlt (I)	n.	goddess	
# KTU 1.16 IV:13						
143741	ˤl	ˤl(I)	ʕl (I)	prep.	upon	
143742	lṯkm	lṯkm				DULAT: NOT FOUND
143743	bnwn	bnwn/	bnwn	n.	building	
# KTU 1.16 IV:14						
143744	lnyḫnpt	lnyḫnpt				DULAT: NOT FOUND
143745	mšpy	mšpy/	mšpy	n.	?	
# KTU 1.16 IV:15						
143746	ṯlṯ	ṯlṯ(I)/	ṯlṯ (I)	n. num.	three	
143746	ṯlṯ	ṯlṯ(V)/	ṯlṯ (V)	n.	copper	
143746	ṯlṯ	ṯlṯ(II)/	ṯlṯ (II)	adj. ord. num.	third	
143747	kmm	kmm	kmm	adv.	ditto	
143748	ṯrry	ṯrry(I)/	ṯrry (I)	adj.	powerful	
# KTU 1.16 IV:16						
143749	xxa	xxa				DULAT: NOT FOUND
143750	l	l(I)	l (I)	prep.	to	
143750	l	l(III)	l (III)	functor	certainly	
143751	ġr	ġr(I)/	ġr (I)	n.	mountain	
143752	gm	g/	g	n.	(loud) voice	
143752	gm	gm(II)	gm (II)	adv.	also	
143753	ṣḥ	ṣḥ[	/ṣ-ḥ/	vb G	to exclaim	
# KTU 1.16 IV:17						
143754	xxxxxxx	xxxxxxx				
143755	rum	rum/	rủm	n.	wild bull	
# KTU 1.16 V:1						
143756	trx	trx				DULAT: NOT FOUND
143757	xxxxxxxxxx	xxxxxxxxxx				
# KTU 1.16 V:2						
143758	abxxxxxxxxxx	abxxxxxxxxxx				DULAT: NOT FOUND
# KTU 1.16 V:3						
143759	ˤrbxxxxxxxxx	ˤrbxxxxxxxxx				DULAT: NOT FOUND
# KTU 1.16 V:4						
143760	w	w	w	conj.	and	
143761	ybxxxxxxxxx	ybxxxxxxxxx				DULAT: NOT FOUND
# KTU 1.16 V:5						
143762	b	b	b	prep.	in	
143763	ˤdtxxxxxxx	ˤdtxxxxxxx				DULAT: NOT FOUND
# KTU 1.16 V:6						
143764	y	+y, [y	-y (I)	prep. functor	my	
143764	y	~y	-y (II)	prep. functor	indeed	
143764	y	y	y	prep. functor	oh!	
143765	aṯrt	aṯrt(I)/	ảṯrt (I)	n.	back part (of the head)	
143766	xxxxxx	xxxxxx				
# KTU 1.16 V:7						
143767	bdk	bd(IV)+k	bd (IV)	prep.	into the hands of	
143768	bxxxxxxx	bxxxxxxx				DULAT: NOT FOUND
# KTU 1.16 V:8						
143769	ṯnnth	ṯn(II)/	ṯn (II)	num./adj.	second	
143770	xxxxx	xxxxx				
# KTU 1.16 V:9						
143771	ṯlṯth	ṯlṯ(IV)/	ṯlṯ (IV)	num.	triple	
143772	xxxxx	xxxxx				
# KTU 1.16 V:10						
143773	lṭpn	lṭpn/	lṭpn	adj.	Benevolent	
143774	il	il(I)/	ỉl (I)	n.	god	
143775	d	d	d	det. or rel. functor	the one(s) of	
143776	pid	pid/	pỉd	n.	heart	
143777	my	my(I)	my (I)	pn. interr.	who?	
# KTU 1.16 V:11						
143778	b	b	b	prep.	in	
143779	ilm	il(I)/m	ỉl (I)	n.	god	
143780	ydy	yd(I)/+y	yd (I)	n.	hand	
143780	ydy	!y!(ydy(I)[	/y-d-y/ (I)	vb G	to throw	
143780	ydy	!y!(ydy(II)[	/y-d-y/ (II)	vb G	to rip	
143781	mrṣ	mrṣ[	/m-r-ṣ/	vb G	to fall ill	
143781	mrṣ	mrṣ/	mrṣ	n.	illness	
# KTU 1.16 V:12						
143782	gršm	grš[m	/g-r-š/	vb G	to eject	
143783	zbln	zbln/	zbln	n.	sickness	
143784	in	in/	ỉn	n.	lack of	
143785	b	b	b	prep.	in	
143786	ilm	il(I)/m	ỉl (I)	n.	god	
# KTU 1.16 V:13						
143787	ˤnyh	ˤny(I)[h	/ʕ-n-y/ (I)	vb G	to answer	
143788	yṯny	!y!ṯny[	/ṯ-n-y/	vb G	to repeat	
143789	yṯlṯ	!y!ṯlṯ[:d	/ṯ-l-ṯ/	vb D	to repeat for the third time	
# KTU 1.16 V:14						
143790	rgm	rgm[	/r-g-m/	vb G	to say	
143790	rgm	rgm/	rgm	n.	word	
143791	my	my(I)	my (I)	pn. interr.	who?	
143792	bilm	bilm				DULAT: NOT FOUND
143793	ydy	yd(I)/+y	yd (I)	n.	hand	
143793	ydy	!y!(ydy(I)[	/y-d-y/ (I)	vb G	to throw	
143793	ydy	!y!(ydy(II)[	/y-d-y/ (II)	vb G	to rip	
# KTU 1.16 V:15						
143794	mrṣ	mrṣ[	/m-r-ṣ/	vb G	to fall ill	
143794	mrṣ	mrṣ/	mrṣ	n.	illness	
143795	gršm	grš[m	/g-r-š/	vb G	to eject	
143796	zbln	zbln/	zbln	n.	sickness	
# KTU 1.16 V:16						
143797	in	in/	ỉn	n.	lack of	
143798	b	b	b	prep.	in	
143799	ilm	il(I)/m	ỉl (I)	n.	god	
143800	ˤnyh	ˤny(I)[h	/ʕ-n-y/ (I)	vb G	to answer	
143801	yrbˤ	yrbˤ				DULAT: NOT FOUND
# KTU 1.16 V:17						
143802	yḫmš	!y!ḫmš[:d	/ḫ-m-š/	vb D	to repeat five times	
143803	rgm	rgm[	/r-g-m/	vb G	to say	
143803	rgm	rgm/	rgm	n.	word	
143804	my	my(I)	my (I)	pn. interr.	who?	
143805	b	b	b	prep.	in	
143806	ilm	il(I)/m	ỉl (I)	n.	god	
# KTU 1.16 V:18						
143807	ydy	yd(I)/+y	yd (I)	n.	hand	
143807	ydy	!y!(ydy(I)[	/y-d-y/ (I)	vb G	to throw	
143807	ydy	!y!(ydy(II)[	/y-d-y/ (II)	vb G	to rip	
143808	mrṣ	mrṣ[	/m-r-ṣ/	vb G	to fall ill	
143808	mrṣ	mrṣ/	mrṣ	n.	illness	
143809	gršm	grš[m	/g-r-š/	vb G	to eject	
143810	zbln	zbln/	zbln	n.	sickness	
# KTU 1.16 V:19						
143811	in	in/	ỉn	n.	lack of	
143812	b	b	b	prep.	in	
143813	ilm	il(I)/m	ỉl (I)	n.	god	
143814	ˤnyh	ˤny(I)[h	/ʕ-n-y/ (I)	vb G	to answer	
143815	yṯdṯ	!y!ṯdṯ[:d	/ṯ-d-ṯ/	vb D	to repeat for the sixth time	
# KTU 1.16 V:20						
143816	yšbˤ	!y!šbˤ(II)[:d	/š-b-ʕ/ (II)	vb D	to be sated	
143816	yšbˤ	!y!šbˤ(I)[:d	/š-b-ʕ/ (I)	vb D	to repeat for the seventh time	
143817	rgm	rgm[	/r-g-m/	vb G	to say	
143817	rgm	rgm/	rgm	n.	word	
143818	my	my(I)	my (I)	pn. interr.	who?	
143819	b	b	b	prep.	in	
143820	ilm	il(I)/m	ỉl (I)	n.	god	
# KTU 1.16 V:21						
