id	surface form	morphological parsing	DULAT	POS	gloss	comments
146874	brkn	brk(II)[n:d	/b-r-k/ (II)	vb D	to be blessed	
146875	šm	š/m	š	n. du.	ram	
146875	šm	šm(I)/	šm (I)	n.	name	
146876	il	il(I)/	ỉl (I)	n.	god	
146877	ġzrm	ġzr/m	ġzr	n.	lad	
# KTU 1.22 I:8						
146878	ṯm	ṯm	ṯm	adv.	there	
146879	ṯmq	ṯmq(I)/	ṯmq (I)	DN	ṯmq (I)	
146880	rpu	rpu/	rpủ	n.	healer	
146881	bˤl	bˤl(II)/	bʕl (II)	n./DN	Baʿlu/Baal	
146881	bˤl	bˤl(I)/	bʕl (I)	n.	labourer	
146881	bˤl	bˤl[	/b-ʕ-l/	vb G	to make	
146882	mhr	mhr(I)/	mhr (I)	n.	warrior (trained, expert)	
146883	bˤl	bˤl(II)/	bʕl (II)	n./DN	Baʿlu/Baal	
146883	bˤl	bˤl(I)/	bʕl (I)	n.	labourer	
146883	bˤl	bˤl[	/b-ʕ-l/	vb G	to make	
# KTU 1.22 I:9						
146884	w	w	w	conj.	and	
146885	mhr	mhr(I)/	mhr (I)	n.	warrior (trained, expert)	
146886	ˤnt	ˤn(I)/t=	ʕn (I)	n.	eye	
146886	ˤnt	ˤn(t(I)/t	ʕnt (I)	DN	ʿAnatu/Anat	
146886	ˤnt	ˤnt(II)	ʕnt (II)	adv.	now	
146887	ṯm	ṯm	ṯm	adv.	there	
146888	yḥpn	yḥpn/	yḥpn	DN	rustled	
146889	ḥyl	ḥyl/	ḥyl	PN	ḥyl	
# KTU 1.22 I:10						
146890	y	+y, [y	-y (I)	prep. functor	my	
146890	y	~y	-y (II)	prep. functor	indeed	
146890	y	y	y	prep. functor	oh!	
146891	zbl	zbl(I)/	zbl (I)	n.	prince	
146891	zbl	zbl(III)/	zbl (III)	n.	one carried	
146892	mlk	mlk[	/m-l-k/	vb G	to reign	
146892	mlk	mlk(II)/	mlk (II)	n.	kingdom (power and territory)	
146893	ˤllmy	ˤllmy/	ʕllmy	adj. or n.	eternal	
146894	km	k(III)	k (III)	functor	when	
146894	km	k(I)	k (I)	prep.	like	
146894	km	k(IV)	k (IV)	adv.	thus	
146894	km	km	km	prep./conj./adv.		
146894	km	+km, +km=	-km			
146895	tdd	ndd[	/n-d-d/	vb G	to go	
# KTU 1.22 I:11						
146896	ˤnt	ˤn(I)/t=	ʕn (I)	n.	eye	
146896	ˤnt	ˤn(t(I)/t	ʕnt (I)	DN	ʿAnatu/Anat	
146896	ˤnt	ˤnt(II)	ʕnt (II)	adv.	now	
146897	ṣd	ṣd[	/ṣ-d/	vb G	to hunt	
146897	ṣd	ṣd(I)/	ṣd (I)	n.	hunt	
146898	tštr	tr[tr	/t-r/	vb Gt	to scour	
146899	ˤpt	ˤp(I)/t	ʕp (I)	n. f.	bird	
146900	šmm	šm(m(I)/m	šmm (I)	n. pl. tant.	heavens	
# KTU 1.22 I:12						
146901	ṭbḫ	ṭbḫ[	/ṭ-b-ḫ/	vb G	to sacrifice	
146902	alpm	alp(I)/m	ảlp (I)	n.	(head of) cattle	
146902	alpm	alp(II)/	ảlp (II)	num.	(one, a) thousand	
146903	ap	ap(I)	ảp (I)	adv./conj.	also	
146903	ap	ap(II)/	ảp (II)	n. m.	nose	
146904	ṣin	ṣin(I)/	ṣỉn (I)	n.	ewe	
146905	šql	šql/	šql	TN	šql	
146906	ṯrm	ṯr(I)/m	ṯr (I)	n.	bull	
146906	ṯrm	ṯrm[	/ṯ-r-m/	vb G	to break	
# KTU 1.22 I:13						
146907	w	w	w	conj.	and	
146908	mri	mr(u(I)/&i	mrủ (I)	adj. or n.	fattened	
146909	ilm	il(I)/m	ỉl (I)	n.	god	
146910	ˤglm	ˤgl(I)/+m(I)	ʕgl (I)	n.	calf	
146911	dt	d	d	det. or rel. functor	the one(s) of	
146912	šnt	šnt(I)/	šnt (I)	n.	year	
# KTU 1.22 I:14						
146913	imr	imr(I)/	ỉmr (I)	n.	lamb	
146914	qmṣ	qmṣ(I)/	qmṣ (I)	n.	heap	
146914	qmṣ	qmṣ(II)/	qmṣ (II)	n.	Unterschenkel	
146915	llim	ll(u&i/m	llủ	n.	suckling (lamb or kid)	
146916	k	+k	-k (I)			
146916	k	~k	-k (II)			
146916	k	k(III)	k (III)	Subordinating or completive functor	when	
146916	k	k(I)	k (I)	prep.	like	
146916	k	k(II)	k (II)	emph. functor	yes	
146917	ksp	ksp/	ksp	n.	silver	
# KTU 1.22 I:15						
146918	l	l(I)	l (I)	prep.	to	
146918	l	l(III)	l (III)	functor	certainly	
146919	ˤbrm	ˤbr(I)/m	ʕbr (I)	n.	passer-by	
146920	zt	zt/	zt	n.	olive	
146921	ḫrṣ	ḫrṣ/	ḫrṣ	n.	gold	
146922	l	l(I)	l (I)	prep.	to	
146922	l	l(III)	l (III)	functor	certainly	
146923	ˤbrm	ˤbr(I)/m	ʕbr (I)	n.	passer-by	
146924	kš	kš/	kš	n.	date	
# KTU 1.22 I:16						
146925	dpr	dpr[	/d-p-r/	vb G	to exude a strong smell	
146926	ṯlḥn	ṯlḥn/	ṯlḥn	n.	table	
146927	b	b	b	prep.	in	
146928	qˤl	qˤl(II)/	qʕl (II)	n.	vine blossom	
146928	qˤl	qˤl(I)/	qʕl (I)	n.	height	
146929	b	b	b	prep.	in	
146930	qˤl	qˤl(II)/	qʕl (II)	n.	vine blossom	
146930	qˤl	qˤl(I)/	qʕl (I)	n.	height	
# KTU 1.22 I:17						
146931	mlkm	mlk(I)	mlk (I)		king	
146932	hn	hn	hn	deictic functor/adv.	behold!	
146933	ym	ym(I)/	ym (I)	n.	day	
146933	ym	ym(II)/	ym (II)	n.	sea	
146934	yṣq	!y!(yṣq[	/y-ṣ-q/	vb G	to pour (out)	
146935	yn	yn/	yn	n.	wine	
146936	ṯmk	ṯm+k	ṯm	adv.	there	
146936	ṯmk	ṯmk/	ṯmk	TN	Bitterkraut	
# KTU 1.22 I:18						
146937	mrṯ	mrṯ(I)/	mrṯ (I)	n.	must	
146938	yn	yn/	yn	n.	wine	
146939	srnm	srn/m	srn	n.	prince	
146940	yn	yn/	yn	n.	wine	
146941	bld	bld/	bld	n.	land	
# KTU 1.22 I:19						
146942	ġll	ġll(I)/	ġll (I)	n.	thirsty one	
146942	ġll	ġll(II)/	ġll (II)	TN	intoxication (?)	
146943	yn	yn/	yn	n.	wine	
146944	išryt	išryt/	ỉšryt	n.	happiness	
146945	ˤnq	ˤnq/	ʕnq	n.	necklace	
146946	smd	smd/	smd	n.	bead	
# KTU 1.22 I:20						
146947	lbnn	lb/+nn	lb	n.	heart, ?	
146947	lbnn	lbnn(I)/	lbnn (I)	TN	Lebanon	
146947	lbnn	lbnn(II)/	lbnn (II)	element		
146948	ṭṣ	ṭl/	ṭl	n.	dew	
146949	mrṯ	mrṯ(I)/	mrṯ (I)	n.	must	
146950	yḥrṯ	!y!ḥrṯ[	/ḥ-r-ṯ/	vb G	to plough	
146951	il	il(I)/	ỉl (I)	n.	god	
# KTU 1.22 I:21						
146952	hn	hn	hn	deictic functor/adv.	behold!	
146953	ym	ym(I)/	ym (I)	n.	day	
146953	ym	ym(II)/	ym (II)	n.	sea	
146954	w	w	w	conj.	and	
146955	ṯn	ṯn(I)/	ṯn (I)	num.	two	
146955	ṯn	ṯn(II)/	ṯn (II)	num./adj.	second	
146955	ṯn	ṯn(III)/	ṯn (III)	n.	crimson (cloth, wool, purple)	
146956	tlḥm	!t!lḥm(I)[	/l-ḥ-m/ (I)	vb G	to eat	
146957	rpum	rp(u&/m	rpủ	n.	healer	
# KTU 1.22 I:22						
146958	tštyn	!t!šty[n	/š-t-y/	vb G	to drink	
146959	ṯlṯ	ṯlṯ(I)/	ṯlṯ (I)	n. num.	three	
146959	ṯlṯ	ṯlṯ(V)/	ṯlṯ (V)	n.	copper	
146959	ṯlṯ	ṯlṯ(II)/	ṯlṯ (II)	adj. ord. num.	third	
146960	rbˤ	rbˤ/	rbʕ	num.	fourth	
146961	ym	ym(I)/	ym (I)	n.	day	
146961	ym	ym(II)/	ym (II)	n.	sea	
146962	ḫmš	ḫmš(I)/	ḫmš (I)	n. num.	five	
# KTU 1.22 I:23						
146963	ṯdṯ	ṯdṯ/	ṯdṯ	adj./ord. num.	sixth	
146964	ym	ym(I)/	ym (I)	n.	day	
146964	ym	ym(II)/	ym (II)	n.	sea	
146965	tlḥmn	!t!lḥm(I)[n	/l-ḥ-m/ (I)	vb G	to eat	
146966	rpumt	rpumt				DULAT: NOT FOUND
# KTU 1.22 I:24						
146967	tštyn	!t!šty[n	/š-t-y/	vb G	to drink	
146968	bt	bt(II)/	bt (II)	n.	house	
146968	bt	bt(I)/	bt (I)	n.	daughter	
146969	ikl	(ʔ&ikl[	/ʔ-k-l/	vb G	to eat	
146969	ikl	ikl/	ỉkl	n.	act of eating	
146970	b	b	b	prep.	in	
146971	prˤ	prˤ(I)/	prʕ (I)	n.	first fruit	
146971	prˤ	prˤ[:d	/p-r-ʕ/	vb G/D	to wash	
# KTU 1.22 I:25						
146972	b	b	b	prep.	in	
146973	ṣq	ṣq/	ṣq	adj.	distressed	
146974	b	b	b	prep.	in	
146975	irt	irt/	ỉrt	n.	breast	
146976	lbnn	lb/+nn	lb	n.	heart, ?	
146976	lbnn	lbnn(I)/	lbnn (I)	TN	Lebanon	
146976	lbnn	lbnn(II)/	lbnn (II)	element		
146977	mk	mk(II)	mk (II)	deictic functor	behold!	
146977	mk	mk(I)/	mk (I)	n.	large puddle	
146978	b	b	b	prep.	in	
146979	šbˤ	šbˤ(I)/	šbʕ (I)	n. num.	seven	
# KTU 1.22 I:26						
146980	bymm	bymm				DULAT: NOT FOUND
146981	apnk	ap(I)+k	ảp (I)	adv./conj.	also	
146981	apnk	apnk	ảpnk	adv. functor of illation	then	
146982	aliyn	aliyn/	ảlỉyn	adj.	The Very / Most Powerful	
146983	bˤl	bˤl(II)/	bʕl (II)	DN	Baʿlu/Baal	
# KTU 1.22 I:27						
146984	xxxxxxxxxx	xxxxxxxxxx				
146985	rˤh	rˤ/+h	rʕ	n.	companion	
146986	abyn	abyn/	ảbyn	adj.	poor	
# KTU 1.22 I:28						
146987	xxxxxxxxxxṣˤxxxxx	xxxxxxxxxxṣˤxxxxx				DULAT: NOT FOUND
# KTU 1.22 II:1						
146988	qr	qr(I)/	qr (I)	n.	source	
146988	qr	qr(II)/	qr (II)	n.	noise	
146988	qr	qr(III)/	qr (III)	n.	wall	
146989	ṯlqr	ṯlqr				DULAT: NOT FOUND
# KTU 1.22 II:2						
146990	b	b	b	prep.	in	
146991	hkly	hkl/y	hkl	n.	palace	
146992	x	x				
# KTU 1.22 II:3						
146993	lk	l(I)+k	l (I)	prep.	to	
146994	bty	bt(II)/+y	bt (II)	n.	house	
146995	rpim	rp(u&i/m	rpủ	n.	healer	
146996	aṣḥ	!(ʔ&a!ṣḥ[	/ṣ-ḥ/	vb G	to exclaim	
# KTU 1.22 II:4						
146997	km	k(III)	k (III)	functor	when	
146997	km	k(I)	k (I)	prep.	like	
146997	km	k(IV)	k (IV)	adv.	thus	
146997	km	km	km	prep./conj./adv.		
146997	km	+km, +km=	-km			
146998	iqrakm	!(ʔ&i!qr(ʔ[&akm	/q-r-ʔ/	vb G	to call	
146999	ilnym	ilny/m	ỉlny	adj. or n.	divine one	
147000	b	b	b	prep.	in	
147001	qrb	qrb[	/q-r-b/	vb G	to approach	
147001	qrb	qrb/	qrb	n.	inside	
147002	hkly	hkl/y	hkl	n.	palace	
# KTU 1.22 II:5						
147003	aṯrh	aṯr(I)+h	ảṯr (I)	adv. or prep.	then	
147004	rpum	rp(u&/m	rpủ	n.	healer	
147005	l	l(I)	l (I)	prep.	to	
147005	l	l(II)	l (II)	adv.	no	
147005	l	l(III)	l (III)	functor	certainly	
147006	tdd	ndd[	/n-d-d/	vb G	to go	
147007	aṯrh	aṯr(I)+h	ảṯr (I)	adv. or prep.	then	
# KTU 1.22 II:6						
147008	l	l(I)	l (I)	prep.	to	
147008	l	l(II)	l (II)	adv.	no	
147008	l	l(III)	l (III)	functor	certainly	
147009	tdd	ndd[	/n-d-d/	vb G	to go	
147010	ilnym	ilny/m	ỉlny	adj. or n.	divine one	
# KTU 1.22 II:7						
147011	mhr	mhr(I)/	mhr (I)	n.	warrior (trained, expert)	
147012	bˤlmhr	bˤlmhr				DULAT: NOT FOUND
# KTU 1.22 II:8						
147013	ˤnt	ˤn(I)/t=	ʕn (I)	n.	eye	
147013	ˤnt	ˤn(t(I)/t	ʕnt (I)	DN	ʿAnatu/Anat	
147013	ˤnt	ˤnt(II)	ʕnt (II)	adv.	now	
147014	lk	l(I)+k	l (I)	prep.	to	
147015	bty	bt(II)/+y	bt (II)	n.	house	
147016	rpum	rp(u&/m	rpủ	n.	healer	
147017	b	b	b	prep.	in	
147018	bty	bt(II)/+y	bt (II)	n.	house	
# KTU 1.22 II:9						
147019	aṣḥ	!(ʔ&a!ṣḥ[	/ṣ-ḥ/	vb G	to exclaim	
147020	km	k(III)	k (III)	functor	when	
147020	km	k(I)	k (I)	prep.	like	
147020	km	k(IV)	k (IV)	adv.	thus	
147020	km	km	km	prep./conj./adv.		
147020	km	+km, +km=	-km			
147021	iqrakm	!(ʔ&i!qr(ʔ[&akm	/q-r-ʔ/	vb G	to call	
147022	ilnym	ilny/m	ỉlny	adj. or n.	divine one	
147023	b	b	b	prep.	in	
147024	qrb	qrb[	/q-r-b/	vb G	to approach	
147024	qrb	qrb/	qrb	n.	inside	
# KTU 1.22 II:10						
147025	hkly	hkl/y	hkl	n.	palace	
147026	aṯrh	aṯr(I)+h	ảṯr (I)	adv. or prep.	then	
147027	rpum	rp(u&/m	rpủ	n.	healer	
147028	l	l(I)	l (I)	prep.	to	
147028	l	l(II)	l (II)	adv.	no	
147028	l	l(III)	l (III)	functor	certainly	
147029	tdd	ndd[	/n-d-d/	vb G	to go	
# KTU 1.22 II:11						
147030	aṯrh	aṯr(I)+h	ảṯr (I)	adv. or prep.	then	
147031	l	l(I)	l (I)	prep.	to	
147031	l	l(II)	l (II)	adv.	no	
147031	l	l(III)	l (III)	functor	certainly	
147032	tdd	ndd[	/n-d-d/	vb G	to go	
147033	ilnym	ilny/m	ỉlny	adj. or n.	divine one	
# KTU 1.22 II:12						
147034	yḥpn	yḥpn/	yḥpn	DN	rustled	
147035	ḥyly	ḫyly/	ḫyly	adj.	fighter	
# KTU 1.22 II:13						
147036	šmˤ	šmˤ[	/š-m-ʕ/	vb G	to hear	
147036	šmˤ	šmˤ/	šmʕ	n.	auditor	
147037	atm	at(I)	ảt (I)	pers. pn.	you	
147037	atm	ʔtw[	/ʔ-t-w/	vb G	to come	
147037	atm	atm	ảtm	pers. pn.	you	
147038						
# KTU 1.22 II:14						
147039	ym	ym(I)/	ym (I)	n.	day	
147039	ym	ym(II)/	ym (II)	n.	sea	
147040	lm	l(I)	l (I)	prep.	to	
147041	qdt	qdt				DULAT: NOT FOUND
# KTU 1.22 II:15						
147042	šmn	šmn(I)/	šmn (I)	n.	oil	
147043	prsġ	prsġ				DULAT: NOT FOUND
# KTU 1.22 II:16						
147044	ydr	ndr[	/n-d-r/	vb G	to make a vow	
147045	hm	hm(II)	hm (II)	conj./interr. functor	if	
147045	hm	hm(I)	hm (I)	pers. pn.	they	
147046	ym	ym(I)/	ym (I)	n.	day	
147046	ym	ym(II)/	ym (II)	n.	sea	
# KTU 1.22 II:17						
147047	ˤṣ	ˤṣ/	ʕṣ	n.	tree	
147048	amr	amr(I)/	ảmr (I)	n.	order	
147049	yuḫd	ʔḫd[d:pass	/ʔ-ḫ-d(/ḏ)/	vb G/Gpass	to collect	
# KTU 1.22 II:18						
147050	nḫt	nḫt/	nḫt	n.	divan	
147050	nḫt	nḫ[t	/n-ḫ/	vb G	to rest	
147051	kḥṯ	kḥṯ/	kḥṯ	n.	throne	
147052	drkt	drkt/	drkt	n.	rule	
# KTU 1.22 II:19						
147053	aṣḥ	!(ʔ&a!ṣḥ[	/ṣ-ḥ/	vb G	to exclaim	
147054	rpim	rp(u&i/m	rpủ	n.	healer	
147055	iqra	!(ʔ&i!qr(ʔ[&a	/q-r-ʔ/	vb G	to call	
147056	ilnym	ilny/m	ỉlny	adj. or n.	divine one	
# KTU 1.22 II:20						
147057	b	b	b	prep.	in	
147058	qrb	qrb[	/q-r-b/	vb G	to approach	
147058	qrb	qrb/	qrb	n.	inside	
147059	hkly	hkl/y	hkl	n.	palace	
147060	aṯrh	aṯr(I)+h	ảṯr (I)	adv. or prep.	then	
147061	rpum	rp(u&/m	rpủ	n.	healer	
147062	l	l(I)	l (I)	prep.	to	
147062	l	l(II)	l (II)	adv.	no	
147062	l	l(III)	l (III)	functor	certainly	
# KTU 1.22 II:21						
147063	tdd	ndd[	/n-d-d/	vb G	to go	
147064	aṯrh	aṯr(I)+h	ảṯr (I)	adv. or prep.	then	
147065	l	l(I)	l (I)	prep.	to	
147065	l	l(II)	l (II)	adv.	no	
147065	l	l(III)	l (III)	functor	certainly	
147066	tdd	ndd[	/n-d-d/	vb G	to go	
147067	ilnym	ilny/m	ỉlny	adj. or n.	divine one	
# KTU 1.22 II:22						
147068	asr	asr/	ảsr	n.	prisoner	
147068	asr	(ʔ&asr[	/ʔ-s-r/	vb G	to tie	
147069	mrkbthm	mrkbt/	mrkbt	n.	(light war-)chariot	
# KTU 1.22 II:23						
147070	tˤln	ˤly[n	/ʕ-l-y/	vb G	to go up	
147071	l	l(I)	l (I)	prep.	to	
147071	l	l(III)	l (III)	functor	certainly	
147072	mrkbthm	mrkbt/	mrkbt	n.	(light war-)chariot	
147073	tity	ʔtw[y	/ʔ-t-w/	vb G	to come	
147074	l	l(I)	l (I)	prep.	to	
147074	l	l(III)	l (III)	functor	certainly	
# KTU 1.22 II:24						
147075	ˤrhm	ˤr(I)/	ʕr (I)	n.	city	
147076	tlkn	hlk[n	/h-l-k/	vb G	to go	
147077	ym	ym(I)/	ym (I)	n.	day	
147077	ym	ym(II)/	ym (II)	n.	sea	
147078	w	w	w	conj.	and	
147079	ṯn	ṯn(I)/	ṯn (I)	num.	two	
147079	ṯn	ṯn(II)/	ṯn (II)	num./adj.	second	
147079	ṯn	ṯn(III)/	ṯn (III)	n.	crimson (cloth, wool, purple)	
147080	aḫr	aḫr	ảḫr	adv./prep./conj.	afterwards	
147081	špšm	špš/	špš	n.	sun	
# KTU 1.22 II:25						
147082	b	b	b	prep.	in	
147083	ṯlṯ	ṯlṯ(I)/	ṯlṯ (I)	n. num.	three	
147083	ṯlṯ	ṯlṯ(V)/	ṯlṯ (V)	n.	copper	
147083	ṯlṯ	ṯlṯ(II)/	ṯlṯ (II)	adj. ord. num.	third	
147084	mġy	mġy[	/m-ġ-y/	vb G	to come	
147085	rpum	rp(u&/m	rpủ	n.	healer	
147086	l	l(I)	l (I)	prep.	to	
147086	l	l(III)	l (III)	functor	certainly	
147087	grnt	grn(I)/t=	grn (I)	n. f.	threshing-floor	
# KTU 1.22 II:26						
147088	ilnym	ilny/m	ỉlny	adj. or n.	divine one	
147089	l	l(I)	l (I)	prep.	to	
147089	l	l(III)	l (III)	functor	certainly	
147090	mṭˤt	mṭˤt/	mṭʕt	n.	plantation	
# KTU 1.22 IV:1						
147091	l	l(I)	l (I)	prep.	to	
147091	l	l(III)	l (III)	functor	certainly	
# KTU 1.22 IV:2						
147092	b	b	b	prep.	in	
# KTU 1.22 IV:3						
147093	s	rks/	rks	n.	belt	
# KTU 1.22 IV:4						
147094	p	p(I)	p (I)	conj. functor	and	
147094	p	p(III)/	p (III)	n. m.	mouth	
147094	p	p(II)	p (II)	adv.	here	
# KTU 1.22 IV:5						
147095	bt	bt(II)/	bt (II)	n.	house	
147095	bt	bt(I)/	bt (I)	n.	daughter	
# KTU 1.22 IV:6						
147096	x	x				
