id	surface form	morphological parsing	DULAT	POS	gloss	comments
138175	mṯb	mṯb/	mṯb	n.	residence	
138176	arṣy	arṣ/+y	ảrṣ	n.	earth	
138176	arṣy	arṣy/	ảrṣy	DN	Arṣay/Arsay	
138177	bt	bt(II)/	bt (II)	n.	house	
138177	bt	bt(I)/	bt (I)	n.	daughter	
138178	yˤbdr	yˤbdr/	yʕbdr	DN	Yaʿibdarru/'(Daughter) of the Wide World'/attribute of ảrṣy, daughter of the god bʕl (etym. unc.)	
# KTU 1.4 I:19						
138179	ap	ap(I)	ảp (I)	adv./conj.	also	
138179	ap	ap(II)/	ảp (II)	n. m.	nose	
138180	mṯn	mṯn/	mṯn	n.	repetition	
138181	rgmm	rgm/	rgm	n.	word	
# KTU 1.4 I:20						
138182	argmk	!a!rgm[k	/r-g-m/	vb	to say	
138183	šskn	]š]skn[	/s-k-n/	vb Š	to place	
138184	mˤ	mˤ(I)	mʕ (I)	postpositional emph. adv.	please!	
# KTU 1.4 I:21						
138185	mgn	mgn(I)/	mgn (I)	n.	gift	
138186	rbt	rb(t(I)/t	rbt (I)	n. f.	Lady	
138187	aṯrt	aṯrt(I)/	ảṯrt (I)	n.	back part (of the head)	
138188	ym	ym(I)/	ym (I)	n.	day	
138188	ym	ym(II)/	ym (II)	n.	sea	
# KTU 1.4 I:22						
138189	mġẓ	mġẓ/	mġẓ	n.	present	
138190	qnyt	qny[t	/q-n-y/	vb G	to acquire	
138191	ilm	il(I)/m	ỉl (I)	n.	god	
# KTU 1.4 I:23						
138192	hyn	hy/+n	hy	pers. pn.	she	
138192	hyn	hyn/	hyn	DN	Hayyānu/alt. name of the god kṯr (Kothar)	
138193	ˤly	ˤly[	/ʕ-l-y/	vb G	to go up	
138194	l	l(I)	l (I)	prep.	to	
138194	l	l(III)	l (III)	functor	certainly	
138195	mpḫm	mpḫ/m	mpḫ	n. du.	bellows of the forge	
# KTU 1.4 I:24						
138196	bd	b	b	prep.	in	
138197	ḫss	ḫss/	ḫss	element of DN	Ḫasisu/Khasis	
138198	mṣbṭm	mṣbṭ/m	mṣbṭ	n. du.	handle	
# KTU 1.4 I:25						
138199	yṣq	!y!(yṣq[	/y-ṣ-q/	vb G	to pour (out)	
138200	ksp	ksp/	ksp	n.	silver	
138201	yšl	yšl				DULAT: NOT FOUND
# KTU 1.4 I:26						
138202	ḥ	lqḥ[	/l-q-ḥ/	vb G/N	to get hold of	
138203	ḫrṣ	ḫrṣ/	ḫrṣ	n.	gold	
138204	yṣq	!y!(yṣq[	/y-ṣ-q/	vb G	to pour (out)	
138205	ksp	ksp/	ksp	n.	silver	
# KTU 1.4 I:27						
138206	l	l(I)	l (I)	prep.	to	
138206	l	l(III)	l (III)	functor	certainly	
138207	alpm	alp(I)/m	ảlp (I)	n.	(head of) cattle	
138207	alpm	alp(II)/	ảlp (II)	num.	(one, a) thousand	
138208	ḫrṣ	ḫrṣ/	ḫrṣ	n.	gold	
138209	yṣq	!y!(yṣq[	/y-ṣ-q/	vb G	to pour (out)	
# KTU 1.4 I:28						
138210	m	l(I)	l (I)	prep.	to	
138211	l	l(I)	l (I)	prep.	to	
138211	l	l(III)	l (III)	functor	certainly	
138212	rbbt	rbt/	rb(b)t	num.	ten thousand	
138213	x	x				
138214	xx	xx				
# KTU 1.4 I:29						
138215	yṣq	!y!(yṣq[	/y-ṣ-q/	vb G	to pour (out)	
138216	ḫym	ḫym/	ḫym	n.	canopy	
138217	w	w	w	conj.	and	
138218	tbṯḫ	tbṯḫ/	tbṯḫ	n.	bed	
# KTU 1.4 I:30						
138219	kt	kt(II)/	kt (II)	n.	stage	
138219	kt	kt(I)/	kt (I)	n.	pitcher	
138220	il	il(I)/	ỉl (I)	n.	god	
138221	dt	d	d	det. or rel. functor	the one(s) of	
138222	rbtm	rbt/	rb(b)t	num.	ten thousand	
# KTU 1.4 I:31						
138223	kt	kt(I)/	kt (I)	n.	pitcher	
138223	kt	kt(II)/	kt (II)	n.	stage	
138224	il	il(I)/	ỉl (I)	n.	god	
138225	nbt	nbt/	nbt	n.	honey	
138226	b	b	b	prep.	in	
138227	ksp	ksp/	ksp	n.	silver	
# KTU 1.4 I:32						
138228	šmrḫt	mrḫ[ḫt	/m-r-ḫ/	vb	to be coated	
138229	b	b	b	prep.	in	
138230	dm	dm(II)/	dm (II)	n. m.	blood	
138230	dm	dm(I)	dm (I)	functor	since	
138231	ḫrṣ	ḫrṣ/	ḫrṣ	n.	gold	
# KTU 1.4 I:33						
138232	kḥṯ	kḥṯ/	kḥṯ	n.	throne	
138233	il	il(I)/	ỉl (I)	n.	god	
138234	nḫt	nḫt/	nḫt	n.	divan	
138234	nḫt	nḫ[t	/n-ḫ/	vb G	to rest	
# KTU 1.4 I:34						
138235	bẓr	bẓr/	bẓr	n.	refined gold	
138236	hdm	hdm/	hdm	n.	footstool	
138237	id	id	ỉd	conj.	when	
# KTU 1.4 I:35						
138238	d	d	d	det. or rel. functor	the one(s) of	
138239	prša	prš[a	/p-r-š/	vb G	to extend	
138240	b	b	b	prep.	in	
138241	br	br/	br(r)	n.	tin	
138241	br	br(I)/	br (I)	n.	Art Seeschiff	
138241	br	br[	/b-r(-r)/	vb G	to be or remain pure	
# KTU 1.4 I:36						
138242	nˤl	!n!ˤl(y[	/ʕ-l-y/	vb G	to go up	
138242	nˤl	nˤl/	nʕl	n.	portable platform	
138243	il	il(I)/	ỉl (I)	n.	god	
138244	d	d	d	det. or rel. functor	the one(s) of	
138245	qblbl	qblbl/	qblbl	n.	junction	
# KTU 1.4 I:37						
138246	ˤln	ˤl(I)+n	ʕl (I)	prep.	upon	
138247	yblhm	ybl(II)/+hm	ybl (II)	n.	rod	
138248	ḫrṣ	ḫrṣ/	ḫrṣ	n.	gold	
# KTU 1.4 I:38						
138249	ṯlḥn	ṯlḥn/	ṯlḥn	n.	table	
138250	il	il(I)/	ỉl (I)	n.	god	
138251	d	d	d	det. or rel. functor	the one(s) of	
138252	mla	ml(ʔ&a[:d	/m-l-ʔ/	vb G/D	to be full	
# KTU 1.4 I:39						
138253	mnm	mnm	mnm	indef. pn.	any(thing)	
138254	dbbm	dbb(II)/m	dbb (II)	n.	(sorcerer) adversary	
138254	dbbm	dbb(I)/m	dbb (I)	n.	beast	
138255	d	d	d	det. or rel. functor	the one(s) of	
# KTU 1.4 I:40						
138256	m	l(I)	l (I)	prep.	to	
138257	sdt	sdt				DULAT: NOT FOUND
138258	arṣ	arṣ/	ảrṣ	n.	earth	
# KTU 1.4 I:41						
138259	ṣˤ	ṣˤ(I)/	ṣʕ (I)	n.	plate / wide bowl / platter	
138260	il	il(I)/	ỉl (I)	n.	god	
138261	dqt	dqt(I)/	dqt (I)	adj. or n.	small	
138262	k	+k	-k (I)			
138262	k	~k	-k (II)			
138262	k	k(III)	k (III)	Subordinating or completive functor	when	
138262	k	k(I)	k (I)	prep.	like	
138262	k	k(II)	k (II)	emph. functor	yes	
138263	amr	amr(I)/	ảmr (I)	n.	order	
# KTU 1.4 I:42						
138264	sknt	sknt/	sknt	n.	form	
138265	k	+k	-k (I)			
138265	k	~k	-k (II)			
138265	k	k(III)	k (III)	Subordinating or completive functor	when	
138265	k	k(I)	k (I)	prep.	like	
138265	k	k(II)	k (II)	emph. functor	yes	
138266	ḥwt	ḥwt/	ḥwt	n.	country	
138267	yman	yman/	ymản	TN	Ionia	
# KTU 1.4 I:43						
138268	d	d	d	det. or rel. functor	the one(s) of	
138269	bh	b	b	prep.	in	
138270	rumm	rum/	rủm	n.	wild bull	
138271	l	l(I)	l (I)	prep.	to	
138271	l	l(III)	l (III)	functor	certainly	
138272	rbbt	rbt/	rb(b)t	num.	ten thousand	
# KTU 1.4 II:1						
138273	xb	xb				DULAT: NOT FOUND
138274	xxx	xxx				
138275	xxx	xxx				
138276	xxx	xxx				
# KTU 1.4 II:2						
138277	l	l(I)	l (I)	prep.	to	
138277	l	l(II)	l (II)	adv.	no	
138277	l	l(III)	l (III)	functor	certainly	
138278	abn	ab/+n	ảb	n.	father	
138278	abn	abn/	ảbn	n.	stone	
138278	abn	!a!bn[	/b-n/	vb G	to understand	
138279						
# KTU 1.4 II:3						
138280	aḫdt	(ʔ&aḫd[t	/ʔ-ḫ-d(/ḏ)/	vb G	to collect	
138281	plkh	plk/+h	plk	n.	spindle	
138282	b	b	b	prep.	in	
138283	ydh	yd(I)/+h	yd (I)	n.	hand	
# KTU 1.4 II:4						
138284	plk	plk/	plk	n.	spindle	
138285	tˤlt	tˤlt/	tʕlt	n.	superior power	
138286	b	b	b	prep.	in	
138287	ymnh	ymn(I)/h	ymn (I)	n.	right (side)	
# KTU 1.4 II:5						
138288	npynh	npyn/+h	npyn	n.	tunic	
138289	mks	mks/	mks	n.	blanket	
138290	bšrh	bšr/+h	bšr	n.	flesh	
# KTU 1.4 II:6						
138291	tmtˤ	!t!mtˤ[	/m-t-ʕ/	vb G	to remove	
138292	mdh	md(I)/+h	md (I)	n.	cape	
138293	b	b	b	prep.	in	
138294	ym	ym(I)/	ym (I)	n.	day	
138294	ym	ym(II)/	ym (II)	n.	sea	
138295	ṯn	ṯn(I)/	ṯn (I)	num.	two	
# KTU 1.4 II:7						
138296	npynh	npyn/+h	npyn	n.	tunic	
138297	b	b	b	prep.	in	
138298	nhrm	nhr/+m(I)	nhr	n.	river	
# KTU 1.4 II:8						
138299	štt	št[t:pass	/š-t/	vb G/Gpass	to place	
138300	ḫptr	ḫptr/	ḫptr	n.	cooking pot	
138301	l	l(I)	l (I)	prep.	to	
138301	l	l(III)	l (III)	functor	certainly	
138302	išt	išt/	ỉšt	n.	fire	
# KTU 1.4 II:9						
138303	ḫbrṯ	ḫbrṯ/	ḫbrṯ	n.	stewpot	
138304	l	l(I)	l (I)	prep.	to	
138305	ẓr	ẓr(I)/	ẓr (I)	n. m.	upon	
138306	pḥmm	pḥm/	pḥm	n.	ember	
# KTU 1.4 II:10						
138307	tˤpp	tˤpp				DULAT: NOT FOUND
138308	ṯr	ṯr(I)/	ṯr (I)	n. m.	bull	
138309	il	il(I)/	ỉl (I)	DN	ʾIlu/Ilu/El	
138310	d	d	d	det. or rel. functor	the one(s) of	
138311	pid	pid/	pỉd	n.	heart	
# KTU 1.4 II:11						
138312	tġzy	tġzy				DULAT: NOT FOUND
138313	bny	bn(I)/+y	bn (I)	n.	son	
138313	bny	bny[	/b-n-y/	vb G	to build	
138313	bny	bny/	bny	n.	architect	
138314	bnwt	bn&w(t(II)/t=	bnt (II)	n.	produce	
# KTU 1.4 II:12						
138315	b	b	b	prep.	in	
138316	nši	nš(ʔ&i[	/n-š-ʔ/	vb G	to raise	
138317	ˤnh	ˤn(I)/h	ʕn (I)	n. du.	eye	
138318	w	w	w	conj.	and	
138319	tphn	phy[n	/p-h-y/	vb G	to see	
# KTU 1.4 II:13						
138320	hlk	hlk[	/h-l-k/	vb G	to go	
138320	hlk	hlk(I)/	hlk (I)	n.	walk	
138320	hlk	hlk(II)	hlk (II)	deictic adv. functor	behold!	
138321	bˤl	bˤl(II)/	bʕl (II)	n./DN	Baʿlu/Baal	
138321	bˤl	bˤl[/	/b-ʕ-l/	vb G	to make	
138322	aṯtrt	aṯtrt				DULAT: NOT FOUND
# KTU 1.4 II:14						
138323	k	+k	-k (I)			
138323	k	~k	-k (II)			
138323	k	k(III)	k (III)	Subordinating or completive functor	when	
138323	k	k(I)	k (I)	prep.	like	
138323	k	k(II)	k (II)	emph. functor	yes	
138324	tˤn	!t!ˤn(y(I)[	/ʕ-n-y/ (I)	vb G	to answer	
138324	tˤn	!t!ˤn[:d	/ʕ-n/	vb G/D	to see	
138324	tˤn	!t!ˤn(w[	/ʕ-n-w/	vb G	to be / remain depressed	
138325	hlk	hlk[	/h-l-k/	vb G	to go	
138325	hlk	hlk(I)/	hlk (I)	n.	walk	
138325	hlk	hlk(II)	hlk (II)	deictic adv. functor	behold!	
138326	btlt	btlt/	btlt	n.	virgin	
# KTU 1.4 II:15						
138327	ˤnt	ˤn(t(I)/t	ʕnt (I)	DN	ʿAnatu/Anat	
138328	tdrq	tdrq/	tdrq	n.	nimble step	
138329	ybmt	ybmt/	ybmt	n.	widow sister-in-law	
# KTU 1.4 II:16						
138330	limm	lim(I)/	lỉm (I)	n.	people	
138331	bh	b	b	prep.	in	
138332	pˤnm	pˤn/m	pʕn	n. du.	foot	
# KTU 1.4 II:17						
138333	tṭṭ	nṭṭ[	/n-ṭ-ṭ/	vb G	to shake	
138334	bˤdn	bˤd+n	bʕd	adv./prep.	behind	
138335	ksl	ksl/	ksl	n.	back	
# KTU 1.4 II:18						
138336	tṯbr	!t!](n]ṯbr[	/ṯ-b-r/	vb N	to break	
138337	ˤln	ˤl(I)+n	ʕl (I)	prep.	upon	
138338	pnh	pn(m/+h	pnm	n. pl. tant.	face	
138339	tdˤ	ydˤ(I)[	/y-d-ʕ/ (I)	vb G	to know	
# KTU 1.4 II:19						
138340	tġṣ	nġṣ[	/n-ġ-ṣ/	vb G	to contract	
138341	pnt	pnt/	pnt	n.	knuckle	
138342	kslh	ksl/+h	ksl	n.	back	
# KTU 1.4 II:20						
138343	anš	(ʔ&anš[	/ʔ-n-š/	vb G	generic mng 1) to languish	
138343	anš	anš/	ảnš	n.	muscle	
138344	dt	d	d	det. or rel. functor	the one(s) of	
138345	ẓrh	ẓr(I)/h	ẓr (I)	n.	back	
# KTU 1.4 II:21						
138346	tšu	!t!(nš(ʔ[&u	/n-š-ʔ/	vb G	to raise	
138347	gh	ytn[	/y-t-n/	vb	to give	
138347	gh	g/+h	g	n.	(loud) voice	
138348	w	w	w	conj.	and	
138349	tṣḥ	!t!ṣḥ[	/ṣ-ḥ/	vb G	to exclaim	
138350	ik	ik	ỉk	interr. functor	how?	
# KTU 1.4 II:22						
138351	mġy	mġy[	/m-ġ-y/	vb G	to come	
138352	aliyn	aliyn/	ảlỉyn	adj.	The Very / Most Powerful	
138353	bˤl	bˤl(II)/	bʕl (II)	DN	Baʿlu/Baal	
# KTU 1.4 II:23						
138354	ik	ik	ỉk	interr. functor	how?	
138355	mġyt	mġy[t	/m-ġ-y/	vb G	to come	
138356	btlt	btlt/	btlt	n.	virgin	
# KTU 1.4 II:24						
138357	ˤnt	ˤn(t(I)/t	ʕnt (I)	DN	ʿAnatu/Anat	
138358	mḫṣy	mḫṣ[y	/m-ḫ-ṣ/	vb G	to wound	
138359	hm	hm(II)	hm (II)	conj./interr. functor	if	
138359	hm	hm(I)	hm (I)	pers. pn.	they	
138360	mḫṣ	mḫṣ[	/m-ḫ-ṣ/	vb G	to wound	
138360	mḫṣ	mḫṣ(I)/	mḫṣ (I)	n.	weaver	
138360	mḫṣ	mḫṣ(II)/	mḫṣ (II)	n.	striking instrument	
# KTU 1.4 II:25						
138361	bny	bn(I)/+y	bn (I)	n.	son	
138361	bny	bny[	/b-n-y/	vb G	to build	
138361	bny	bny/	bny	n.	architect	
138362	hm	hm(II)	hm (II)	conj./interr. functor	if	
138362	hm	hm(I)	hm (I)	pers. pn.	they	
138363	mkly	kly[y:d	/k-l-y/	vb D	to finish	
138364	ṣbrt	ṣbrt/	ṣbrt	n.	clan	
# KTU 1.4 II:26						
138365	aryy	ary(I)/	ảry (I)	n.	fellow	
138366	ẓl	ẓl(I)/	ẓl (I)	n.	shade	
138367	ksp	ksp/	ksp	n.	silver	
138368	aṯrt	aṯrt(I)/	ảṯrt (I)	n.	back part (of the head)	
# KTU 1.4 II:27						
138369	k	+k	-k (I)			
138369	k	~k	-k (II)			
138369	k	k(III)	k (III)	Subordinating or completive functor	when	
138369	k	k(I)	k (I)	prep.	like	
138369	k	k(II)	k (II)	emph. functor	yes	
138370	tˤn	!t!ˤn(y(I)[	/ʕ-n-y/ (I)	vb G	to answer	
138370	tˤn	!t!ˤn[:d	/ʕ-n/	vb G/D	to see	
138370	tˤn	!t!ˤn(w[	/ʕ-n-w/	vb G	to be / remain depressed	
138371	ẓl	ẓl(I)/	ẓl (I)	n.	shade	
138372	ksp	ksp/	ksp	n.	silver	
138373	w	w	w	conj.	and	
138374	nr	nr/	nr	n.	sheen	
138374	nr	nr[	/n-r/	vb G	to shine	
# KTU 1.4 II:28						
138375	ḫrṣ	ḫrṣ/	ḫrṣ	n.	gold	
138376	šmḫ	šmḫ[	/š-m-ḫ/	vb G	to be glad	
138377	rbt	rb(t(I)/t	rbt (I)	n. f.	Lady	
138378	aṯrt	aṯrt(I)/	ảṯrt (I)	n.	back part (of the head)	
# KTU 1.4 II:29						
138379	ym	ym(I)/	ym (I)	n.	day	
138379	ym	ym(II)/	ym (II)	n.	sea	
138380	gm	g/	g	n.	(loud) voice	
138380	gm	gm(II)	gm (II)	adv.	also	
138381	l	l(I)	l (I)	prep.	to	
138381	l	l(III)	l (III)	functor	certainly	
138382	ġlmh	ġlm/h	ġlm	n.	boy	
138383	ktṣḥ	ktṣḥ				DULAT: NOT FOUND
# KTU 1.4 II:30						
138384	ˤn	ˤn(I)/	ʕn (I)	n.	eye	
138384	ˤn	ˤn[	/ʕ-n/	vb G	to see	
138384	ˤn	ˤn(II)/	ʕn (II)	n.	furrow	
138385	mkṯr	mkṯr/	mkṯr	n.	expert	
138386	apqym	apqym				DULAT: NOT FOUND
# KTU 1.4 II:31						
138387	dgy	dgy/	dgy	n. du.	triton	
138388	rbt	rb(t(I)/t	rbt (I)	n. f.	Lady	
138389	aṯrt	aṯrt(I)/	ảṯrt (I)	n.	back part (of the head)	
138390	ym	ym(I)/	ym (I)	n.	day	
138390	ym	ym(II)/	ym (II)	n.	sea	
# KTU 1.4 II:32						
138391	qḥ	lqḥ[	/l-q-ḥ/	vb G	to get hold of	
138392	rṯt	rṯt/	rṯt	n.	net	
138393	bdk	bd(IV)+k	bd (IV)	prep.	into the hands of	
138394	t	/t, /t=				
138394	t	[t, [t=, [t==, [t===				
# KTU 1.4 II:33						
138395	rbt	rbt/	rb(b)t	num.	ten thousand	
138395	rbt	rbt(I)/	rbt (I)	n.	Lady	
138395	rbt	rbt(II)/	rbt (II)	n.	seine	
138396	ˤl	ˤl(I)	ʕl (I)	prep.	upon	
138397	ydm	yd(I)/m	yd (I)	n. du.	hand	
# KTU 1.4 II:34						
138398	b	b	b	prep.	in	
138399	mdd	mdd(I)/	mdd (I)	n.	beloved	
138400	il	il(I)/	ỉl (I)	n.	god	
138401	ym	ym(I)/	ym (I)	n.	day	
138401	ym	ym(II)/	ym (II)	n.	sea	
# KTU 1.4 II:35						
138402	b	b	b	prep.	in	
138403	ym	ym(I)/	ym (I)	n.	day	
138403	ym	ym(II)/	ym (II)	n.	sea	
138404	il	il(I)/	ỉl (I)	n.	god	
138405	dn	dn(I)/	dn (I)	n.	judgment	
# KTU 1.4 II:36						
138406	hr	hr(II)/	hr (II)	n.	conception	
138407	il	il(I)/	ỉl (I)	n.	god	
138408	y	+y, [y	-y (I)	prep. functor	my	
138408	y	~y	-y (II)	prep. functor	indeed	
138408	y	y	y	prep. functor	oh!	
# KTU 1.4 II:37						
138409	aliyn	aliyn/	ảlỉyn	adj.	The Very / Most Powerful	
138410	bˤl	bˤl(II)/	bʕl (II)	DN	Baʿlu/Baal	
# KTU 1.4 II:38						
138411	btlt	btlt/	btlt	n.	virgin	
138412	ˤnt	ˤn(t(I)/t	ʕnt (I)	DN	ʿAnatu/Anat	
# KTU 1.4 II:39						
138413	mh	mh/	mh/y	n.	water	
138413	mh	m	m(h)	pers. pn.	what?	
138414	kx	?		?	?	DULAT: NOT FOUND
# KTU 1.4 II:40						
138415	w	w	w	conj.	and	
138416	at	at(I)	ảt (I)	pers. pn.	you	
# KTU 1.4 II:41						
138417	aṯrt	aṯrt(I)/	ảṯrt (I)	n.	back part (of the head)	
# KTU 1.4 II:42						
138418	b	b	b	prep.	in	
138419	im	im	ỉm	conj.	if	
# KTU 1.4 II:43						
138420	bl	bl(I)	bl (I)	adv. or emph. functor	no	
138420	bl	bl(II)	bl (II)	prep.	without	
138420	bl	bl(III)/	bl (III)	n. m.	blended beer	
138421	lx	lx				DULAT: NOT FOUND
# KTU 1.4 II:44						
138422	mlk	mlk[	/m-l-k/	vb G	to reign	
138422	mlk	mlk(II)/	mlk (II)	n.	kingdom (power and territory)	
# KTU 1.4 II:45						
138423	dt	d	d	det. or rel. functor	the one(s) of	
138424						
# KTU 1.4 II:46						
138425	b	b	b	prep.	in	
138426	ṭ	ṭbḫ/	ṭbḫ	n.	sacrificer	
# KTU 1.4 II:47						
138427	gt	gt/	gt	n./element of TNN	gittu	
138428						
# KTU 1.4 II:48						
138429	yx	yx				DULAT: NOT FOUND
# KTU 1.4 III:1						
138430	xh	xh				DULAT: NOT FOUND
# KTU 1.4 III:2						
138431	tdn	!t!dn[	/d-n/	vb G	to judge	
# KTU 1.4 III:3						
138432	mdd	mdd(I)/	mdd (I)	n.	beloved	
# KTU 1.4 III:4						
138433	xn	xn				DULAT: NOT FOUND
138434	kb	kb(I)/	kb (I)	adj.	sewn	
138434	kb	kb(II)/	kb (II)	n.	intestine(s)	
138434	kb	kb/	kb	PN	kb	
# KTU 1.4 III:5						
138435	x	x				
138436	al	al(I)	ảl (I)	neg. functor	no	
138436	al	al(II)	ảl (II)	pos. functor	surely	
138437	yns	!y!ns[	/n-s/	vb G	to flee	
# KTU 1.4 III:6						
138438	x	x				
138439	ysdk	ysd+k	ysd	?		
# KTU 1.4 III:7						
138440	xxxxx	xxxxx				
138441	w	w	w	conj.	and	
138442	dr	dr/	dr	n.	circle	
138443	dr	dr/	dr	n.	circle	
# KTU 1.4 III:8						
138444	xxxx	xxxx				
138445	ḥyk	ḥy(m/+k	ḥym	n. pl. tant.	life	
138446	w	w	w	conj.	and	
138447	rḥ	rḥ(I)/	rḥ (I)	n.	wind	
138448	d	d	d	det. or rel. functor	the one(s) of	
# KTU 1.4 III:9						
138449	xxxxy	xxxxy				DULAT: NOT FOUND
138450	ilm	il(I)/m	ỉl (I)	n.	god	
138451	d	d	d	det. or rel. functor	the one(s) of	
138452	mlk	mlk[	/m-l-k/	vb G	to reign	
138452	mlk	mlk(II)/	mlk (II)	n.	kingdom (power and territory)	
# KTU 1.4 III:10						
138453	yṯb	!y!(yṯb[	/y-ṯ-b/	vb G	to sit down	
138454	aliyn	aliyn/	ảlỉyn	adj.	The Very / Most Powerful	
138455	bˤl	bˤl(II)/	bʕl (II)	DN	Baʿlu/Baal	
# KTU 1.4 III:11						
138456	ytˤdd	ˤd[ˤdd:d:l	/ʕ-d(-d)/	vb tD/tL	to declare	
138457	rkb	rkb[	/r-k-b/	vb G	to mount (especially a chariot)	
138457	rkb	rkb(I)/	rkb (I)	n.	Charioteer	
138457	rkb	rkb(II)/	rkb (II)	n.	?	
138458	ˤrpt	ˤrpt/	ʕrpt	n.	cloud(s)	
# KTU 1.4 III:12						
138459	qm	qm[	/q-m/	vb G	to stand up	
138460	ydd	ydd(I)/	ydd (I)	adj.	loved	
138461	w	w	w	conj.	and	
138462	yqlṣn	!y!qlṣ[n:d	/q-l-ṣ/	vb G/D	to resist	
# KTU 1.4 III:13						
138463	yqm	!y!qm[	/q-m/	vb G	to stand up	
138464	w	w	w	conj.	and	
