id	surface form	morphological parsing	DULAT	POS	gloss	comments
145486	ˤl	ˤl(I)	ʕl (I)	prep.	upon	
145487	aqht	aqht/	ảqht	PN	Most Obedient	
# KTU 1.18 IV:33						
145488	tˤdbnh	!t!ˤdb[nh	/ʕ-d-b/	vb G	to leave > to put in	
145489	hlmn	hlm[n	/h-l-m/	vb G	to hit	
145490	ṯnm	ṯn(I)/	ṯn (I)	num.	two	
145490	ṯnm	ṯny[	/ṯ-n-y/	vb G	to repeat	
145491	qdqd	qdqd/	qdqd	n.	skull	
# KTU 1.18 IV:34						
145492	ṯlṯid	ṯlṯid	ṯlṯỉd	adv.	three times	
145493	ˤl	ˤl(I)	ʕl (I)	prep.	upon	
145494	udn	udn(I)/	ủdn (I)	n.	ear	
145495	špk	špk[	/š-p-k/	vb G	to spill	
145496	km	k(III)	k (III)	functor	when	
145496	km	k(I)	k (I)	prep.	like	
145496	km	k(IV)	k (IV)	adv.	thus	
145496	km	km	km	prep./conj./adv.		
145496	km	+km, +km=	-km			
# KTU 1.18 IV:35						
145497	šiy	šiy(I)/	šỉy (I)	adj.	assassin	
145498	dmh	dm(II)/+h	dm (II)	n.	blood	
145499	km	k(III)	k (III)	functor	when	
145499	km	k(I)	k (I)	prep.	like	
145499	km	k(IV)	k (IV)	adv.	thus	
145499	km	km	km	prep./conj./adv.		
145499	km	+km, +km=	-km			
145500	šḫṭ	šḫṭ/	šḫṭ	n.	butcher	
145501	l	l(I)	l (I)	prep.	to	
145501	l	l(III)	l (III)	functor	certainly	
145502	brkh	brk/+h	brk	n.	knee	
# KTU 1.18 IV:36						
145503	yṣat	!y!(yṣ(ʔ&a[t	/y-ṣ-ʔ/	vb G	to go out	
145504	km	k(III)	k (III)	functor	when	
145504	km	k(I)	k (I)	prep.	like	
145504	km	k(IV)	k (IV)	adv.	thus	
145504	km	km	km	prep./conj./adv.		
145504	km	+km, +km=	-km			
145505	rḥ	rḥ(I)/	rḥ (I)	n.	wind	
145506	npšh	npš(I)/+h	npš (I)	n.	throat	
145507	km	k(III)	k (III)	functor	when	
145507	km	k(I)	k (I)	prep.	like	
145507	km	k(IV)	k (IV)	adv.	thus	
145507	km	km	km	prep./conj./adv.		
145507	km	+km, +km=	-km			
145508	iṯl	iṯl/	ỉṯl	n.	saliva	
# KTU 1.18 IV:37						
145509	brlth	brlt/h	brlt	n.	hunger	
145510	km	k(III)	k (III)	functor	when	
145510	km	k(I)	k (I)	prep.	like	
145510	km	k(IV)	k (IV)	adv.	thus	
145510	km	km	km	prep./conj./adv.		
145510	km	+km, +km=	-km			
145511	qṭr	qṭr/	qṭr	n.	smoke	
145512	baph	?		?	?	DULAT: NOT FOUND
145513	xxxxxx	xxxxxx				
# KTU 1.18 IV:38						
145514	ˤnt	ˤn(I)/t=	ʕn (I)	n.	eye	
145514	ˤnt	ˤn(t(I)/t	ʕnt (I)	DN	ʿAnatu/Anat	
145514	ˤnt	ˤnt(II)	ʕnt (II)	adv.	now	
145515	b	b	b	prep.	in	
145516	ṣmt	ṣmt[:d	/ṣ-m-t/	vb D	to destroy	
145516	ṣmt	ṣmt/	ṣmt	n.	destruction	
145517	mhrh	mhr(I)/h	mhr (I)	n.	warrior (trained, expert)	
145517	mhrh	mhr(II)/+h	mhr (II)	n.	warrior strength	
145517	mhrh	mhr(III)/+h	mhr (III)	n.	dowry	
145518	xxxxx	xxxxx				
# KTU 1.18 IV:39						
145519	aqht	aqht/	ảqht	PN	Most Obedient	
145520	w	w	w	conj.	and	
145521	tbk	!t!bk(y[	/b-k-y/	vb G	to weep	
145522	yld	!y!](n](yld[	/y-l-d/	vb G/N	to give birth (to)	
145522	yld	yld/	yld	n.	son	
145523	dnil	dnil/	dnỉl	PN	Raphaite	
145524	xxx	xxx				
# KTU 1.18 IV:40						
145525	abn	ab/+n	ảb	n.	father	
145525	abn	abn/	ảbn	n.	stone	
145525	abn	!(ʔ&a!bn(y[	/b-n-y/	vb G	to build	
145526	ank	ank	ảnk	pers. pn.	I	
145527	w	w	w	conj.	and	
145528	ˤl	ˤl(I)	ʕl (I)	prep.	upon	
145529	qštk	qšt/	qšt	n.	bow	
145530	mḫṣtk	mḫṣ[t+k	/m-ḫ-ṣ/	vb	to wound	
145531	ˤl	ˤl(I)	ʕl (I)	prep.	upon	
# KTU 1.18 IV:41						
145532	qṣˤtk	qṣˤt/	qṣʕt	n.	arrow(s)	
145533	at	at(I)	ảt (I)	pers. pn.	you	
145534	l	l(I)	l (I)	prep.	to	
145534	l	l(III)	l (III)	functor	certainly	
145535	ḥytk	ḥyt(I)/+k	ḥyt (I)	n.	life	
145536	xxxxxx	xxxxxx				
# KTU 1.18 IV:42						
145537	w	w	w	conj.	and	
145538	ḫlq	ḫlq[:pass	/ḫ-l-q/	vb G/Dpass	to perish	
145539	ˤpt	ˤp(I)/t	ʕp (I)	n. f.	bird	
145540	mḫṣk	mḫṣ[+k	/m-ḫ-ṣ/	vb	to wound	
145540	mḫṣk	mḫṣ(II)/+k	mḫṣ (II)	n.	striking instrument	
145541	xxxxx	xxxxx				
