id	surface form	morphological parsing	DULAT	POS	gloss	comments
152976	tqru	!t!qr(ʔ[&u	/q-r-ʔ/	vb G	to call	
# KTU 1.107 10						
152977	xxxxx	xxxxx				
152978	nplt	npl[t	/n-p-l/	vb G	to fall	
152979	yḥx	yḥx				DULAT: NOT FOUND
152980	mdˤ	mdˤ(I)	mdʕ (I)	interr. functor	why?	
152981	nplt	npl[t	/n-p-l/	vb G	to fall	
152982	b	b	b	prep.	in	
152983	šr	šr(II)/	šr (II)	n.	musician	
152983	šr	šr(I)[	/š-r/ (I)	vb G	to sing	
152983	šr	šr(III)/	šr (III)	n.	Prince	
# KTU 1.107 11						
152984	šrġzz	šrġzz/	šrġzz	DN	the Devil is a munificent one	
152985	w	w	w	conj.	and	
152986	tpky	bky[y	/b-k-y/	vb G	to weep	
152987	bm	b	b	prep.	in	
152988	nˤr	nˤr(I)/	nʕr (I)	n.	boy	
152988	nˤr	!n!](n]ˤr[	/ʕ-r/	vb G/N	to become agitated	
152989	tdmˤ	!t!dmˤ[	/d-m-ʕ/	vb G	to shed tears	
152990	km	k(III)	k (III)	functor	when	
152990	km	k(I)	k (I)	prep.	like	
152990	km	k(IV)	k (IV)	adv.	thus	
152990	km	km	km	prep./conj./adv.		
152990	km	+km, +km=	-km			
# KTU 1.107 12						
152991	ṣġr	ṣġr(I)/	ṣġr (I)	adj.	small	
152992	bkm	b	b	prep.	in	
152992	bkm	bky[	/b-k-y/	vb G	to weep	
152992	bkm	bkm	bkm	adv.	next	
152993	yˤny	!y!ˤny(I)[	/ʕ-n-y/ (I)	vb G	to answer	
152994	šrġzz	šrġzz/	šrġzz	DN	the Devil is a munificent one	
152995	xxxxwth	xxxxwth				DULAT: NOT FOUND
# KTU 1.107 13						
152996	xxxnn	xxxnn				DULAT: NOT FOUND
152997	bnt	bt(I)/	bt (I)	n.	daughter	
152997	bnt	bnt(II)/	bnt (II)	n.	produce	
152997	bnt	bnt(I)/	bnt (I)	n.	masonry	
152998	yšxx	yšxx				DULAT: NOT FOUND
152999	xxxxxxxx	xxxxxxxx				
153000	hlk	hlk[	/h-l-k/	vb G	to go	
153000	hlk	hlk(I)/	hlk (I)	n.	walk	
153000	hlk	hlk(II)	hlk (II)	deictic adv. functor	behold!	
# KTU 1.107 14						
153001	xxb	xxb				DULAT: NOT FOUND
153002	kmm	kmm	kmm	adv.	ditto	
153003	l	l(I)	l (I)	prep.	to	
153003	l	l(III)	l (III)	functor	certainly	
153004	kl	kl/	kl	n.	totality (of)	
153005	mspr	mspr/	mspr	n.	recitation	
153006	xxxxxxxx	xxxxxxxx				
# KTU 1.107 15						
153007	špš	špš/	špš	n.	sun	
153008	b	b	b	prep.	in	
153009	šmm	šm(m(I)/m	šmm (I)	n. pl. tant.	heavens	
153010	tqru	!t!qr(ʔ[&u	/q-r-ʔ/	vb G	to call	
153011	xxxxxxxxxxxxrt	xxxxxxxxxxxxrt				DULAT: NOT FOUND
# KTU 1.107 16						
153012	xxxhtm	xxxhtm				DULAT: NOT FOUND
153013	ˤmnxxxuxxxxxxxxxn	ˤmnxxxuxxxxxxxxxn				DULAT: NOT FOUND
153014	amr	amr(I)/	ảmr (I)	n.	order	
# KTU 1.107 17						
153015	xxxxl	xxxxl				DULAT: NOT FOUND
153016	ytk	ntk[	/n-t-k/	vb G	to spill	
153017	bltxxxxxxxxxxx	bltxxxxxxxxxxx				DULAT: NOT FOUND
153018	amr	amr(I)/	ảmr (I)	n.	order	
153019	hwt	hwt(I)/	hwt (I)	n.	word	
# KTU 1.107 18						
153020	xxxxx	xxxxx				
153021	ṯllt	ṯllt/	ṯllt	n.	?	
153022	khnxxxxxxxxxx	khnxxxxxxxxxx				DULAT: NOT FOUND
153023	k	+k	-k (I)			
153023	k	~k	-k (II)			
153023	k	k(III)	k (III)	Subordinating or completive functor	when	
153023	k	k(I)	k (I)	prep.	like	
153023	k	k(II)	k (II)	emph. functor	yes	
153024	pˤn	pˤn/	pʕn	n. du.	foot	
# KTU 1.107 19						
153025	xxxxxxy	xxxxxxy				DULAT: NOT FOUND
153026	yd	yd(I)/	yd (I)	n.	hand	
153027	nšy	nšy	nšy			
153027	nšy	nš+y	nš	?		
153028	xxxxxxxxxxxš	xxxxxxxxxxxš				DULAT: NOT FOUND
153029	l	l(I)	l (I)	prep.	to	
153029	l	l(III)	l (III)	functor	certainly	
153030	mdb	mdb/	mdb	n.	tide	
# KTU 1.107 20						
153031	xxxxxh	xxxxxh				DULAT: NOT FOUND
153032	mḫlpt	mḫlpt/	mḫlpt	n.	plait	
153033	xxxxxxxxxx	xxxxxxxxxx				
153034	amr	amr(I)/	ảmr (I)	n.	order	
# KTU 1.107 21						
153035	xxxxxx	xxxxxx				
153036	nˤlm	!n!ˤl(y[+m(I)	/ʕ-l-y/	vb	to go up	
153036	nˤlm	nˤl/+m(I)	nʕl	n.	portable platform	
153037	nxxxxxxxxxxxxx	nxxxxxxxxxxxxx				DULAT: NOT FOUND
# KTU 1.107 22						
153038	xxxxxxš	xxxxxxš				DULAT: NOT FOUND
153039	hn	hn	hn	deictic functor/adv.	behold!	
153040	alxxxxxxxxxxxxx	alxxxxxxxxxxxxx				DULAT: NOT FOUND
# KTU 1.107 23						
153041	xxxxxxxt	xxxxxxxt				DULAT: NOT FOUND
153042	bn	bn(I)/	bn (I)	n.	son	
153042	bn	bn(II)	bn (II)	prep.	between	
153042	bn	bn[	/b-n/	vb G	to understand	
153043	xxxxxxxxxxxxxxxx	xxxxxxxxxxxxxxxx				
# KTU 1.107 24						
153044	xxxxxxx	xxxxxxx				
153045	ḥmt	ḥmt(III)/	ḥmt (III)	n.	venom	
153045	ḥmt	ḥmt(I)/	ḥmt (I)	n.	wall	
153046	xxxxxxxxxxxxxxx	xxxxxxxxxxxxxxx				
# KTU 1.107 25						
153047	xxxxxxxxxxrxxxxxxxxxxxxxxxxxxxx	xxxxxxxxxxrxxxxxxxxxxxxxxxxxxxx				DULAT: NOT FOUND
# KTU 1.107 26						
153048	xxxxx	xxxxx				
153049	mxxx	mxxx				DULAT: NOT FOUND
153050	xxx	xxx				
153051	xxx	xxx				
153052	xxx	xxx				
# KTU 1.107 27						
153053	xxxxḥbt	xxxxḥbt				DULAT: NOT FOUND
153054	npšxxx	npšxxx				DULAT: NOT FOUND
153055	xxx	xxx				
153056	xxxn	xxxn				DULAT: NOT FOUND
# KTU 1.107 28						
153057	xxxxl	xxxxl				DULAT: NOT FOUND
153058	yd	yd(I)/	yd (I)	n.	hand	
153059	ql	ql[	/q-l/	vb G	to fall (down)	
153059	ql	ql(I)/	ql (I)	n.	voice	
153060	ṯxx	ṯxx				DULAT: NOT FOUND
153061	xxx	xxx				
153062	xxxxġt	xxxxġt				DULAT: NOT FOUND
153063	aṯr	aṯr(I)	ảṯr (I)	adv. or prep.	then	
# KTU 1.107 29						
153064	xxxxxġrm	xxxxxġrm				DULAT: NOT FOUND
153065	yxx	yxx				DULAT: NOT FOUND
153066	xxx	xxx				
153067	xxxḥrn	xxxḥrn				DULAT: NOT FOUND
# KTU 1.107 30						
153068	xxxxxrk	xxxxxrk				DULAT: NOT FOUND
153069	ḥmt	ḥmt(III)/	ḥmt (III)	n.	venom	
153069	ḥmt	ḥmt(I)/	ḥmt (I)	n.	wall	
153070	xxx	xxx				
153071	xxx	xxx				
153072	xxmlk	xxmlk				DULAT: NOT FOUND
# KTU 1.107 31						
153073	xxxxxxsr	xxxxxxsr				DULAT: NOT FOUND
153074	nxxx	nxxx				DULAT: NOT FOUND
153075	xxx	xxx				
153076	xxxx	xxxx				
153077	ḥrn	ḥrn/	ḥrn	DN	Ḥôrānu	
153077	ḥrn	ḥr(I)/+n	ḥr (I)	n.	intestine(s)	
# KTU 1.107 32						
153078	xxxxxsp	xxxxxsp				DULAT: NOT FOUND
153079	ḫph	ḫp(I)/h	ḫp (I)	n.	shore	
153080	ḫxx	ḫxx				DULAT: NOT FOUND
153081	xxxx	xxxx				
153082	isp	(ʔ&isp[:d	/ʔ-s-p/	vb G/D	to gather	
153083	špš	špš/	špš	n.	sun	
153084	l	l(I)	l (I)	prep.	to	
153084	l	l(III)	l (III)	functor	certainly	
153085	hrm	hr(I)/m	hr (I)	n.	mountain	
# KTU 1.107 33						
153086	ġrpl	ġrpl/	ġrpl	n.	cloud	
153087	ˤl	ˤl(I)	ʕl (I)	prep.	upon	
153088	arṣ	arṣ/	ảrṣ	n.	earth	
153089	lan	lʔy(I)[	/l-ʔ-y/w/ (I)	vb G	to conquer	
153090	isp	(ʔ&isp[:d	/ʔ-s-p/	vb G/D	to gather	
153091	ḥmt	ḥmt(III)/	ḥmt (III)	n.	venom	
153091	ḥmt	ḥmt(I)/	ḥmt (I)	n.	wall	
# KTU 1.107 34						
153092	isp	(ʔ&isp[:d	/ʔ-s-p/	vb G/D	to gather	
153093	špš	špš/	špš	n.	sun	
153094	l	l(I)	l (I)	prep.	to	
153094	l	l(III)	l (III)	functor	certainly	
153095	hrm	hr(I)/m	hr (I)	n.	mountain	
153096	ġrpl	ġrpl/	ġrpl	n.	cloud	
153097	ˤl	ˤl(I)	ʕl (I)	prep.	upon	
153098	arṣ	arṣ/	ảrṣ	n.	earth	
# KTU 1.107 35						
153099	lan	lʔy(I)[	/l-ʔ-y/w/ (I)	vb G	to conquer	
153100	ḥmt	ḥmt(III)/	ḥmt (III)	n.	venom	
153100	ḥmt	ḥmt(I)/	ḥmt (I)	n.	wall	
153101	l	l(I)	l (I)	prep.	to	
153102	pnṯk	pnṯk				DULAT: NOT FOUND
153103	abd	(ʔ&abd[	/ʔ-b-d/	vb G	be missing	
153103	abd	abd(I)/	ảbd (I)	n.	ruin	
153104	l	l(I)	l (I)	prep.	to	
153104	l	l(III)	l (III)	functor	certainly	
153105	pakl	pakl				DULAT: NOT FOUND
# KTU 1.107 36						
153106	ṯmdl	ṯmdl/	ṯmdl	n.	exhaustion	
153107	isp	(ʔ&isp[:d	/ʔ-s-p/	vb G/D	to gather	
153108	ḥmt	ḥmt(III)/	ḥmt (III)	n.	venom	
153108	ḥmt	ḥmt(I)/	ḥmt (I)	n.	wall	
153109	xxxxx	xxxxx				
153110	axxhm	axxhm				DULAT: NOT FOUND
153111	yasp	ʔsp[p:d	/ʔ-s-p/	vb G/D	to gather	
153112	ḥmt	ḥmt(III)/	ḥmt (III)	n.	venom	
153112	ḥmt	ḥmt(I)/	ḥmt (I)	n.	wall	
# KTU 1.107 37						
153113	isp	(ʔ&isp[:d	/ʔ-s-p/	vb G/D	to gather	
153114	špš	špš/	špš	n.	sun	
153115	l	l(I)	l (I)	prep.	to	
153115	l	l(III)	l (III)	functor	certainly	
153116	hrm	hr(I)/m	hr (I)	n.	mountain	
153117	ġrpl	ġrpl/	ġrpl	n.	cloud	
153118	ˤl	ˤl(I)	ʕl (I)	prep.	upon	
153119	arṣ	arṣ/	ảrṣ	n.	earth	
153120	lan	lʔy(I)[	/l-ʔ-y/w/ (I)	vb G	to conquer	
# KTU 1.107 38						
153121	isp	(ʔ&isp[:d	/ʔ-s-p/	vb G/D	to gather	
153122	ḥmt	ḥmt(III)/	ḥmt (III)	n.	venom	
153122	ḥmt	ḥmt(I)/	ḥmt (I)	n.	wall	
153123	il	il(I)/	ỉl (I)	n.	god	
153124	wḥrn	wḥrn				DULAT: NOT FOUND
153125	yisp	ʔsp[p:d	/ʔ-s-p/	vb G/D	to gather	
153126	ḥmt	ḥmt(III)/	ḥmt (III)	n.	venom	
153126	ḥmt	ḥmt(I)/	ḥmt (I)	n.	wall	
# KTU 1.107 39						
153127	bˤl	bˤl(II)/	bʕl (II)	n./DN	Baʿlu/Baal	
153127	bˤl	bˤl[/	/b-ʕ-l/	vb G	to make	
153128	w	w	w	conj.	and	
153129	dgn	dgn(I)/	dgn (I)	n.	grain	
153130	yisp	ʔsp[p:d	/ʔ-s-p/	vb G/D	to gather	
153131	ḥmt	ḥmt(III)/	ḥmt (III)	n.	venom	
153131	ḥmt	ḥmt(I)/	ḥmt (I)	n.	wall	
153132	ˤnt	ˤn(I)/t=	ʕn (I)	n.	eye	
153132	ˤnt	ˤn(t(I)/t	ʕnt (I)	DN	ʿAnatu/Anat	
153132	ˤnt	ˤnt(II)	ʕnt (II)	adv.	now	
153133	w	w	w	conj.	and	
153134	ˤṯtrt	ˤṯtrt(II)/	ʕṯtrt (II)	TN	ʿṯtrt (II)	
# KTU 1.107 40						
153135	tisp	ʔsp[p:d	/ʔ-s-p/	vb G/D	to gather	
153136	ḥmt	ḥmt(III)/	ḥmt (III)	n.	venom	
153136	ḥmt	ḥmt(I)/	ḥmt (I)	n.	wall	
153137	yrḫ	yrḫ/	yrḫ	n.	moon	
153138	w	w	w	conj.	and	
153139	ršp	ršp/	ršp	DN	Rašap	
153140	ḫyisp	ḫyisp				DULAT: NOT FOUND
153141	ḥmt	ḥmt(III)/	ḥmt (III)	n.	venom	
153141	ḥmt	ḥmt(I)/	ḥmt (I)	n.	wall	
# KTU 1.107 41						
153142	ˤṯtr	ˤṯtr/	ʕṯtr	DN	ʿAṯtar	
153143	w	w	w	conj.	and	
153144	ˤṯtpr	ˤṯtpr				DULAT: NOT FOUND
153145	yisp	ʔsp[p:d	/ʔ-s-p/	vb G/D	to gather	
153146	ḥmt	ḥmt(III)/	ḥmt (III)	n.	venom	
153146	ḥmt	ḥmt(I)/	ḥmt (I)	n.	wall	
153147	ẓẓ	ẓẓ/	ẓẓ	element/DN	ẓẓ	
153148	w	w	w	conj.	and	
153149	ktṯ	ktṯ				DULAT: NOT FOUND
# KTU 1.107 42						
153150	yisp	ʔsp[p:d	/ʔ-s-p/	vb G/D	to gather	
153151	ḥmt	ḥmt(III)/	ḥmt (III)	n.	venom	
153151	ḥmt	ḥmt(I)/	ḥmt (I)	n.	wall	
153152	mlk	mlk[	/m-l-k/	vb G	to reign	
153152	mlk	mlk(II)/	mlk (II)	n.	kingdom (power and territory)	
153153	b	b	b	prep.	in	
153154	ˤṯtrt	ˤṯtrt(II)/	ʕṯtrt (II)	TN	ʿṯtrt (II)	
153155	yisp	ʔsp[p:d	/ʔ-s-p/	vb G/D	to gather	
153156	ḥmt	ḥmt(III)/	ḥmt (III)	n.	venom	
153156	ḥmt	ḥmt(I)/	ḥmt (I)	n.	wall	
# KTU 1.107 43						
153157	kṯr	kṯr(III)/	kṯr (III)	DN/element of DN	Koṯaru/Kothar	
153158	wḫss	wḫss				DULAT: NOT FOUND
153159	yisp	ʔsp[p:d	/ʔ-s-p/	vb G/D	to gather	
153160	ḥmt	ḥmt(III)/	ḥmt (III)	n.	venom	
153160	ḥmt	ḥmt(I)/	ḥmt (I)	n.	wall	
153161	šḥr	šḥr/	šḥr	n.	dawn	
153162	w	w	w	conj.	and	
153163	šlm	šlm(I)/	šlm (I)	n.	peace	
153163	šlm	šlm[:d	/š-l-m/	vb G/D	to be well	
153163	šlm	šlm(III)/	šlm (III)	adj.	pure	
# KTU 1.107 44						
153164	yisp	ʔsp[p:d	/ʔ-s-p/	vb G/D	to gather	
153165	ḥmt	ḥmt(III)/	ḥmt (III)	n.	venom	
153165	ḥmt	ḥmt(I)/	ḥmt (I)	n.	wall	
153166	isp	(ʔ&isp[:d	/ʔ-s-p/	vb G/D	to gather	
153167	špš	špš/	špš	n.	sun	
153168	lhrm	lhrm				DULAT: NOT FOUND
153169	ġrpl	ġrpl/	ġrpl	n.	cloud	
153170	ˤl	ˤl(I)	ʕl (I)	prep.	upon	
153171	arṣ	arṣ/	ảrṣ	n.	earth	
# KTU 1.107 45						
153172	aspt	(ʔ&asp[t:d	/ʔ-s-p/	vb G/D	to gather	
153173	ḥmt	ḥmt(III)/	ḥmt (III)	n.	venom	
153173	ḥmt	ḥmt(I)/	ḥmt (I)	n.	wall	
153174	l	l(I)	l (I)	prep.	to	
153174	l	l(III)	l (III)	functor	certainly	
153175	p	p(I)	p (I)	conj. functor	and	
153175	p	p(III)/	p (III)	n. m.	mouth	
153175	p	p(II)	p (II)	adv.	here	
153176	nṯk	nṯk(II)/	nṯk (II)	n.	bite	
153176	nṯk	nṯk(I)/	nṯk (I)	n.	biter	
153176	nṯk	nṯk[	/n-ṯ-k/	vb G	to bite	
153177	abd	(ʔ&abd[	/ʔ-b-d/	vb G	be missing	
153177	abd	abd(I)/	ảbd (I)	n.	ruin	
153178	l	l(I)	l (I)	prep.	to	
153178	l	l(III)	l (III)	functor	certainly	
153179	p	p(I)	p (I)	conj. functor	and	
153179	p	p(III)/	p (III)	n. m.	mouth	
153179	p	p(II)	p (II)	adv.	here	
153180	akl	akl(II)/	ảkl (II)	n.	grain	
153181	ṯmdl	ṯmdl/	ṯmdl	n.	exhaustion	
# KTU 1.107 46						
153182	xxql	xxql				DULAT: NOT FOUND
153183	bl	bl(I)	bl (I)	adv. or emph. functor	no	
153183	bl	bl(II)	bl (II)	prep.	without	
153183	bl	bl(III)/	bl (III)	n. m.	blended beer	
153184	tbḥ	tbḥ				DULAT: NOT FOUND
153185	l	l(I)	l (I)	prep.	to	
153185	l	l(II)	l (II)	adv.	no	
153185	l	l(III)	l (III)	functor	certainly	
153186	tzd	!t!zd[	/z-d/	vb G	to boil	
153187	ˤrq	ˤrq/	ʕrq	n.	cart	
153188	dm	dm(II)/	dm (II)	n. m.	blood	
153188	dm	dm(I)	dm (I)	functor	since	
# KTU 1.107 47						
153189	xxxxx	xxxxx				
153190	ˤrq	ˤrq/	ʕrq	n.	cart	
153191	špš	špš/	špš	n.	sun	
# KTU 1.107 48						
153192	xxxxxxxxxxxxn	xxxxxxxxxxxxn				DULAT: NOT FOUND
153193	mšḥt	mšḥt/	mšḥt	n.	anointing	
153194	kṯpm	kṯp/m	kṯp	n.	?	
153195	akṯn	nkṯ	/n-k-ṯ/	?	?	
# KTU 1.107 49						
153196	xxxxxxxxxxxxnxxxṭ	xxxxxxxxxxxxnxxxṭ				DULAT: NOT FOUND
153197	b	b	b	prep.	in	
153198	ym	ym(I)/	ym (I)	n.	day	
153198	ym	ym(II)/	ym (II)	n.	sea	
153199	tld	yld[	/y-l-d/	vb G	to give birth (to)	
# KTU 1.107 50						
153200	xxxxxxxxxxxbryxxxxxxxxxxx	xxxxxxxxxxxbryxxxxxxxxxxx				DULAT: NOT FOUND
# KTU 1.107 51						
153201	xxxxxxxxxxilm	xxxxxxxxxxilm				DULAT: NOT FOUND
153202	rbmxxxxšxxxx	rbmxxxxšxxxx				DULAT: NOT FOUND
# KTU 1.107 52						
153203	xxxxxxxxxxxxxxxt	xxxxxxxxxxxxxxxt				DULAT: NOT FOUND
153204	nš	nš	nš	?		
153205	bxxxxxmt	bxxxxxmt				DULAT: NOT FOUND
# KTU 1.107 53						
153206	xxxxxxxxxxxxxxxl	xxxxxxxxxxxxxxxl				DULAT: NOT FOUND
153207	tmtxxxxxatṯ	tmtxxxxxatṯ				DULAT: NOT FOUND
# KTU 1.107 54						
153208	xxxxxxxxxxxxxxxš	xxxxxxxxxxxxxxxš				DULAT: NOT FOUND
153209	aklxxx	aklxxx				DULAT: NOT FOUND
