id	surface form	morphological parsing	DULAT	POS	gloss	comments
135887	tpˤr	!t!pˤr[	/p-ʕ-r/	vb G	to open one’s mouth	
# KTU 1.1 IV:18						
135888	ank	ank	ảnk	pers. pn.	I	
135889	lṯpn	lṯpn				DULAT: NOT FOUND
135890	il	il(I)/	ỉl (I)	n.	god	
135891	d	d	d	det. or rel. functor	the one(s) of	
135892	pid	pid/	pỉd	n.	heart	
# KTU 1.1 IV:19						
135893	ˤl	ˤl(I)	ʕl (I)	prep.	upon	
135894	ydm	yd(I)/m	yd (I)	n. du.	hand	
135895	pˤrt	pˤr[t	/p-ʕ-r/	vb G	to open one’s mouth	
# KTU 1.1 IV:20						
135896	šmk	šlm(I)/	šlm (I)	n.	peace	
135896	šmk	šm(I)/	šm (I)	n.	name	
135897	mdd	mdd(I)/	mdd (I)	n.	beloved	
135898	il	il(I)/	ỉl (I)	n.	god	
# KTU 1.1 IV:21						
135899	bt	bt(II)/	bt (II)	n.	house	
135899	bt	bt(I)/	bt (I)	n.	daughter	
135900	kspy	ksp/+y	ksp	n.	silver	
135901	dt	d	d	det. or rel. functor	the one(s) of	
# KTU 1.1 IV:22						
135902	bd	b	b	prep.	in	
135903	aliyn	aliyn/	ảlỉyn	adj.	The Very / Most Powerful	
135904	bˤl	bˤl(II)/	bʕl (II)	DN	Baʿlu/Baal	
# KTU 1.1 IV:23						
135905	kd	kd(I)/	kd (I)	n.	jar	
135906	ynaṣn	nʔṣ[ṣn	/n-ʔ-ṣ/	vb G	to despise	
# KTU 1.1 IV:24						
135907	gršnn	grš[nn	/g-r-š/	vb G	to eject	
135908	l	l(I)	l (I)	prep.	to	
135908	l	l(III)	l (III)	functor	certainly	
135909	ksi	ks/	ks/śủ	n.	seat	
135910	mlkh	mlk(II)/h	mlk (II)	n.	kingdom (power and territory)	
135911	l	l(I)	l (I)	prep.	to	
135911	l	l(II)	l (II)	adv.	no	
135911	l	l(III)	l (III)	functor	certainly	
135912	nḫt	nḫt/	nḫt	n.	divan	
135912	nḫt	nḫ[t	/n-ḫ/	vb G	to rest	
135913	l	l(I)	l (I)	prep.	to	
135914	kḥṯ	kḥṯ/	kḥṯ	n.	throne	
# KTU 1.1 IV:25						
135915	drkth	drkt/h	drkt	n.	rule	
135916	šṣṣ	šṣṣ				DULAT: NOT FOUND
# KTU 1.1 IV:26						
135917	w	w	w	conj.	and	
135918	hm	hm(II)	hm (II)	conj./interr. functor	if	
135918	hm	hm(I)	hm (I)	pers. pn.	they	
135919	ap	ap(I)	ảp (I)	adv./conj.	also	
135919	ap	ap(II)/	ảp (II)	n. m.	nose	
135920	l	l(I)	l (I)	prep.	to	
135920	l	l(II)	l (II)	adv.	no	
135920	l	l(III)	l (III)	functor	certainly	
# KTU 1.1 IV:27						
135921	ymḫṣk	!y!mḫṣ[k	/m-ḫ-ṣ/	vb G	to wound	
135922	kx	?		?	?	DULAT: NOT FOUND
# KTU 1.1 IV:28						
135923	il	il(I)/	ỉl (I)	n.	god	
135924	dbḥ	dbḥ/	dbḥ	n.	sacrifice	
135924	dbḥ	dbḥ[	/d-b-ḥ/	vb G	to sacrifice	
135925						
# KTU 1.1 IV:29						
135926	pˤr	pˤr[	/p-ʕ-r/	vb G	to open one’s mouth	
135927	bnh	bn(I)/+h	bn (I)	n.	son	
# KTU 1.1 IV:30						
135928	ṭbḫ	ṭbḫ[	/ṭ-b-ḫ/	vb G	to sacrifice	
135929	alpm	alp(I)/m	ảlp (I)	n.	(head of) cattle	
135929	alpm	alp(II)/	ảlp (II)	num.	(one, a) thousand	
135930	ap	ap(I)	ảp (I)	adv./conj.	also	
135930	ap	ap(II)/	ảp (II)	n. m.	nose	
135931	ṣin	ṣin(I)/	ṣỉn (I)	n.	ewe	
135932	šql	šql/	šql	TN	šql	
# KTU 1.1 IV:31						
135933	ṯrm	ṯr(I)/m	ṯr (I)	n.	bull	
135933	ṯrm	ṯrm[	/ṯ-r-m/	vb G	to break	
135934	w	w	w	conj.	and	
135935	mri	mr(u(I)/&i	mrủ (I)	adj. or n.	fattened	
135936	ilm	il(I)/m	ỉl (I)	n.	god	
135937	ˤglm	ˤgl(I)/+m(I)	ʕgl (I)	n.	calf	
135938	dt	d	d	det. or rel. functor	the one(s) of	
135939	šnt	šnt(I)/	šnt (I)	n.	year	
# KTU 1.1 IV:32						
135940	imr	imr(I)/	ỉmr (I)	n.	lamb	
135941	qmṣ	qmṣ(I)/	qmṣ (I)	n.	heap	
135941	qmṣ	qmṣ(II)/	qmṣ (II)	n.	Unterschenkel	
135942	llim	ll(u&i/m	llủ	n.	suckling (lamb or kid)	
# KTU 1.1 V:1						
135943	xb	xb				DULAT: NOT FOUND
# KTU 1.1 V:2						
135944	w	w	w	conj.	and	
135945	ym	ym(I)/	ym (I)	n.	day	
135945	ym	ym(II)/	ym (II)	n.	sea	
135946	ymm	ym(I)/m	ym (I)	n.	day	
135946	ymm	ym(II)/	ym (II)	n.	sea	
# KTU 1.1 V:3						
135947	yˤtqnymġy	yˤtqnymġy				DULAT: NOT FOUND
135948	npš	npš(I)/	npš (I)	n.	throat	
# KTU 1.1 V:4						
135949	hd	hd/	hd(d)	DN	Haddu/Hadad	
135950	tngṯnh	!t!ngṯ[nh:d	/n-g-ṯ/	vb D	to make one’s way to	
# KTU 1.1 V:5						
135951						
135952	b	b	b	prep.	in	
135953	ṣpn	ṣpn/	ṣpn	TN/DN	Ṣapānu/Zaphon/the mountain dwelling of bʕl deified	
# KTU 1.1 V:6						
135954	x	x				
135955	nšb	nšb/	nšb	n.	slice	
135956	b	b	b	prep.	in	
135957	ˤn	ˤn(I)/	ʕn (I)	n.	eye	
135957	ˤn	ˤn[	/ʕ-n/	vb G	to see	
135957	ˤn	ˤn(II)/	ʕn (II)	n.	furrow	
# KTU 1.1 V:7						
135958	xx	xx				
135959	km	k(III)	k (III)	functor	when	
135959	km	k(I)	k (I)	prep.	like	
135959	km	k(IV)	k (IV)	adv.	thus	
135959	km	km	km	prep./conj./adv.		
135959	km	+km, +km=	-km			
135960	yˤn	!y!ˤn(y(I)[	/ʕ-n-y/ (I)	vb G	to answer	
135960	yˤn	!y!ˤn[:d	/ʕ-n/	vb G/D	to see	
135960	yˤn	!y!ˤn(w[:pass	/ʕ-n-w/	vb G/Dpass	to be / remain depressed	
# KTU 1.1 V:8						
135961	ydˤ	!y!(ydˤ(I)[	/y-d-ʕ/ (I)	vb G	to know	
135962	lydˤt	lydˤt				DULAT: NOT FOUND
# KTU 1.1 V:9						
135963	k	+k	-k (I)			
135963	k	~k	-k (II)			
135963	k	k(III)	k (III)	Subordinating or completive functor	when	
135963	k	k(I)	k (I)	prep.	like	
135963	k	k(II)	k (II)	emph. functor	yes	
135964	tasrn	ʔsr[rn:d	/ʔ-s-r/	vb D	to tie	
# KTU 1.1 V:10						
135965	ṯr	ṯr(I)/	ṯr (I)	n.	bull	
135966	ilk	il(I)/+k	ỉl (I)	n.	god	
135966	ilk	ilk/	ỉlk	PN	ỉlk	
135967	trks	!t!rks[	/r-k-s/	vb G	to gird	
# KTU 1.1 V:11						
135968	x	x				
135969	abnm	abn/m	ảbn	n.	stone	
135970	upqt	upqt/	ủpqt	n.	bed of a torrent	
# KTU 1.1 V:12						
135971	l	l(I)	l (I)	prep.	to	
135971	l	l(III)	l (III)	functor	certainly	
135972	w	w	w	conj.	and	
135973	ġr	ġr(I)/	ġr (I)	n.	mountain	
135974	mtny	mtny/	mtny	GN	mtny	
135974	mtny	mtn(II)/+y	mtn (II)	n.	gift	
# KTU 1.1 V:13						
135975	at	at(I)	ảt (I)	pers. pn.	you	
135976	zdrq	zdrq				DULAT: NOT FOUND
135977	gb	gb(I)/	gb (I)	n.	pit	
# KTU 1.1 V:14						
135978	kl	kl/	kl	n.	totality (of)	
135979	tġr	nġr[	/n-ġ-r/	vb G	to protect	
135980	mtnh	mtn(II)/+h	mtn (II)	n.	gift	
# KTU 1.1 V:15						
135981	b	b	b	prep.	in	
135982	w	w	w	conj.	and	
135983	ym	ym(I)/	ym (I)	n.	day	
135983	ym	ym(II)/	ym (II)	n.	sea	
135984	ymm	ym(I)/m	ym (I)	n.	day	
135984	ymm	ym(II)/	ym (II)	n.	sea	
# KTU 1.1 V:16						
135985	yˤtqnyrḫ	yˤtqnyrḫ				DULAT: NOT FOUND
135986	ymġy	!y!mġy[	/m-ġ-y/	vb G	to come	
135987	npš	npš(I)/	npš (I)	n.	throat	
# KTU 1.1 V:17						
135988	ġ	?		?	?	DULAT: NOT FOUND
135989	hd	hd/	hd(d)	DN	Haddu/Hadad	
135990	tngṯnh	!t!ngṯ[nh:d	/n-g-ṯ/	vb D	to make one’s way to	
# KTU 1.1 V:18						
135991	ḥmk	ḥm/+k	ḥm	n.	heat	
135992	bṣpn	bṣpn				DULAT: NOT FOUND
# KTU 1.1 V:19						
135993	x	x				
135994	išqb	išqb				DULAT: NOT FOUND
135995	aylt	aylt(I)/	ảylt (I)	n.	hind	
# KTU 1.1 V:20						
135996						
135997	mbkm	mbk/m	mbk	n.	source	
135998	yˤn	!y!ˤn(y(I)[	/ʕ-n-y/ (I)	vb G	to answer	
135998	yˤn	!y!ˤn[:d	/ʕ-n/	vb G/D	to see	
135998	yˤn	!y!ˤn(w[:pass	/ʕ-n-w/	vb G/Dpass	to be / remain depressed	
# KTU 1.1 V:21						
135999						
136000	ydˤ	!y!(ydˤ(I)[	/y-d-ʕ/ (I)	vb G	to know	
136001	l	l(I)	l (I)	prep.	to	
136001	l	l(II)	l (II)	adv.	no	
136001	l	l(III)	l (III)	functor	certainly	
136002	ydˤt	!y!(ydˤ(I)[t	/y-d-ʕ/ (I)	vb G	to know	
# KTU 1.1 V:22						
136003	tasrn	ʔsr[rn:d	/ʔ-s-r/	vb D	to tie	
136004	ṯr	ṯr(I)/	ṯr (I)	n. m.	bull	
136005	il	il(I)/	ỉl (I)	DN	ʾIlu/Ilu/El	
# KTU 1.1 V:23						
136006	trks	!t!rks[	/r-k-s/	vb G	to gird	
136007	bn	bn(I)/	bn (I)	n.	son	
136007	bn	bn(II)	bn (II)	prep.	between	
136007	bn	bn[	/b-n/	vb G	to understand	
136008	abnm	abn/m	ảbn	n.	stone	
# KTU 1.1 V:24						
136009	upqt	upqt/	ủpqt	n.	bed of a torrent	
136010	ˤrb	ˤrb(I)[	/ʕ-r-b/ (I)	vb G	to enter	
136010	ˤrb	ˤrb(II)[	/ʕ-r-b/ (II)	vb G	to give a guarantee or pledge	
136010	ˤrb	ˤrb(I)/	ʕrb (I)	n.	entry	
# KTU 1.1 V:25						
136011	wġr	wġr				DULAT: NOT FOUND
136012	mtny	mtny/	mtny	GN	mtny	
136012	mtny	mtn(II)/+y	mtn (II)	n.	gift	
136013	at	at(I)	ảt (I)	pers. pn.	you	
136014	zd	ṯd/	ṯd	n.	breast	
136014	zd	zd/	zd	n.	breast	
# KTU 1.1 V:26						
136015						
136016	tˤrb	!t!ˤrb(I)[	/ʕ-r-b/ (I)	vb G	to enter	
136017	b	b	b	prep.	in	
136018	ši	ši				DULAT: NOT FOUND
# KTU 1.1 V:27						
136019	t	/t, /t=				
136019	t	[t, [t=, [t==, [t===				
136020	l	l(III)	l (III)	functor	certainly	
136021	tzd	!t!zd[	/z-d/	vb G	to boil	
136022	l	l(III)	l (III)	functor	certainly	
136023	tptq	!t!p]t]q[	/p-q/	vb Gt	to obtain	
# KTU 1.1 V:28						
136024						
136025	gbh	gb(II)/+h	gb (II)	n.	spine	
136026	l	l(I)	l (I)	prep.	to	
136027	arṣ	arṣ/	ảrṣ	n.	earth	
# KTU 1.1 V:29						
136028	xxxxxx	xxxxxx				
